num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehículo;tipo_persona;rango_edad;sexo;cod_lesividad;tipo_lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2019S020247;02/05/2019;9:39:00;BULEV. JOSE PRAT / CALL. HACIENDA DE PAVONES;33;19;VICÁLVARO;Atropello a persona;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;446.880.478;4.472.203.687;N;NULL
2019S020247;02/05/2019;9:39:00;BULEV. JOSE PRAT / CALL. HACIENDA DE PAVONES;33;19;VICÁLVARO;Atropello a persona;Despejado;Bicicleta;Peatón;De 55 a 59 años;Mujer;2;Ingreso inferior o igual a 24 horas;446.880.478;4.472.203.687;N;NULL
2019S020351;04/05/2019;21:15:00;CALL. CEA BERMUDEZ / CALL. BRAVO MURILLO;1;7;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.253.633;4.476.686.837;N;NULL
2019S020422;05/05/2019;21:00:00;PASEO. ESPERANZA, 15;15;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;440.133.104;4.472.657.993;N;NULL
2019S020459;06/05/2019;7:40:00;CALL. ALCALA, 346;346;15;CIUDAD LINEAL;Alcance;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;445.269.939;4.476.180.468;N;NULL
2019S020462;03/05/2019;22:20:00;CALL. SANTA CATALINA / CRA. SAN JERONIMO;12;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;440.803.826;4.474.192.553;N;NULL
2019S020466;06/05/2019;18:32:00;AVDA. MENENDEZ PELAYO, 65;65;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.542.924;4.473.909.121;N;NULL
2019S020526;07/05/2019;13:30:00;CALL. SANTA ENGRACIA / CALL. MANUEL GONZALEZ LONGORIA;8;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.948.216;4.475.584.457;N;NULL
2019S020547;07/05/2019;11:35:00;CALL. ALCALA / PALAC. CIBELES;50;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.214.812;4.474.510.858;N;NULL
2019S020574;05/05/2019;14:49:00;CALL. SESEÑA, 46A;46A;10;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;434.971.701;4.472.000.897;N;NULL
2019S020574;05/05/2019;14:49:00;CALL. SESEÑA, 46A;46A;10;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;434.971.701;4.472.000.897;N;NULL
2019S020579;07/05/2019;15:10:00;CALL. ALCALA, 142;142;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;443.157.971;4.475.409.814;N;NULL
2019S020599;06/05/2019;5:05:00;CALL. ALCALA / CALL. VELAZQUEZ;95;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.951.231;4.474.711.638;N;NULL
2019S020683;10/05/2019;1:20:00;CALL. ALCALA, 44;44;1;CENTRO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.928.262;4.474.459.121;N;NULL
2019S020721;10/05/2019;15:30:00;AVDA. ASTURIAS, 56;56;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;440.798.442;4.480.330.381;N;NULL
2019S020733;10/05/2019;16:35:00;CALL. JUAN IGNACIO LUCA DE TENA, 15;15;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;446.592.957;4.477.668.861;N;NULL
2019S020756;10/05/2019;20:00:00;CALL. HERNANI, 35;35;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.613.320;4.477.746.158;S;NULL
2019S020803;10/05/2019;9:50:00;CALL. ARROYO FONTARRON, 393;393;14;MORATALAZ;Colisión fronto-lateral;NULL;Bicicleta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;445.999.155;4.471.781.927;N;NULL
2019S020821;10/05/2019;15:56:00;AVDA. POBLADOS, 74;74;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435.924.118;4.469.955.065;N;NULL
2019S020921;11/05/2019;19:50:00;PASEO. PLATANOS / PASEO. PUERTA DEL ANGEL;0;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;2;Ingreso inferior o igual a 24 horas;436.095.387;4.474.196.952;N;NULL
2019S020923;12/05/2019;20:30:00;CALL. MARQUES DE VIANA, 38;38;6;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.483.284;4.479.333.116;N;NULL
2019S020923;12/05/2019;20:30:00;CALL. MARQUES DE VIANA, 38;38;6;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;440.483.284;4.479.333.116;N;NULL
2019S020975;13/05/2019;13:05:00;PASEO. CASTELLANA / CALL. MARIA DE MOLINA;66;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.473.952;4.476.585.601;N;NULL
2019S021079;14/05/2019;14:30:00;CALL. ISABEL LA CATOLICA, 5;5;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.846.980;4.474.739.056;N;NULL
2019S021095;11/05/2019;20:00:00;CALL. GABRIELA MISTRAL, 20;20;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;437.612.611;4.481.800.621;N;NULL
2019S021107;14/05/2019;17:45:00;AVDA. BADAJOZ / CALL. MADRE ANTONIA PARIS;74;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;14;Sin asistencia sanitaria;444.731.826;4.477.199.358;N;NULL
2019S021108;13/05/2019;15:15:00;CALL. HACIENDA DE PAVONES / CALL. LUIS DE HOYOS SAINZ;271;14;MORATALAZ;Alcance;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;1;Atención en urgencias sin posterior ingreso;446.580.888;4.472.263.672;N;NULL
2019S021149;15/05/2019;14:30:00;CALL. ALCALA / CALL. RAQUEL MELLER;261;15;CIUDAD LINEAL;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444.223.849;4.475.897.995;N;NULL
2019S021189;11/05/2019;11:03:00;AVDA. CERRO MILANO, 1;1;18;VILLA DE VALLECAS;Colisión lateral;Se desconoce;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;447.857.936;4.468.600.945;N;NULL
2019S021189;11/05/2019;11:03:00;AVDA. CERRO MILANO, 1;1;18;VILLA DE VALLECAS;Colisión lateral;Se desconoce;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;447.857.936;4.468.600.945;N;NULL
2019S021200;16/05/2019;1:00:00;PASEO. ACACIAS, 25A;25A;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;439.989.609;4.472.807.825;N;NULL
2019S021207;15/05/2019;14:05:00;CALL. PUERTO SERRANO / CALL. PUERTO DE LA CRUZ VERDE;6;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441.731.974;4.470.905.078;N;NULL
2019S021258;16/05/2019;19:40:00;CALL. BARCELO, 6;6;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;440.671.553;4.475.366.904;N;NULL
2019S021280;16/05/2019;8:05:00;CTRA. ESTACION DE HORTALEZA / AUTOV. M-11;1;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;444.947.906;4.481.413.041;N;NULL
2019S021283;10/05/2019;11:40:00;PQUE. MADRID RIO, +00450E;+00450E;11;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439.003.416;4.472.357.173;N;NULL
2019S021283;10/05/2019;11:40:00;PQUE. MADRID RIO, +00450E;+00450E;11;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;439.003.416;4.472.357.173;N;NULL
2019S021283;10/05/2019;11:40:00;PQUE. MADRID RIO, +00450E;+00450E;11;CARABANCHEL;Alcance;Despejado;Bicicleta;Pasajero;Menor de 5 años;Hombre;14;Sin asistencia sanitaria;439.003.416;4.472.357.173;N;NULL
2019S021302;16/05/2019;22:20:00;CALL. SEBASTIAN HERRERA, 15;15;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.649.483;4.472.822.887;N;NULL
2019S021343;16/05/2019;16:25:00;PASEO. PRADO, 4;4;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.091.393;4.474.287.181;N;NULL
2019S021377;17/05/2019;22:52:00;CALL. JOSE ABASCAL, 5;5;7;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;NULL;NULL;440.465.464;4.476.674.721;N;NULL
2019S021387;13/05/2019;23:18:00;CALL. GOYA / CALL. ALCALA;112;4;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;NULL;NULL;442.748.477;4.475.130.971;N;NULL
2019S021429;18/05/2019;17:55:00;PQUE. JUAN CARLOS I, 1;1;21;BARAJAS;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;2;Ingreso inferior o igual a 24 horas;449.114.206;4.478.931.004;N;NULL
2019S021460;19/05/2019;4:15:00;CALL. BRAVO MURILLO, 164;164;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.390.380;4.478.223.038;N;NULL
2019S021486;19/05/2019;10:45:00;AVDA. LOGROÑO / AUTOV. M-40;177;21;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;448.619.561;4.478.201.564;N;NULL
2019S021497;18/05/2019;17:41:00;PASEO. PINTOR ROSALES / PASEO. MORET;1;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;438.418.216;4.475.626.827;N;NULL
2019S021497;18/05/2019;17:41:00;PASEO. PINTOR ROSALES / PASEO. MORET;1;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;De 10 a 14 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;438.418.216;4.475.626.827;N;NULL
2019S021497;18/05/2019;17:41:00;PASEO. PINTOR ROSALES / PASEO. MORET;1;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;De 40 a 44 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;438.418.216;4.475.626.827;N;NULL
2019S021542;20/05/2019;8:55:00;CALL. ORENSE, 27;27;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;441.052.490;4.478.099.563;N;NULL
2019S021607;20/05/2019;14:30:00;CALL. PALOMARES / CALL. JUAN PEÑALVER;1;17;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439.410.524;4.466.560.650;N;NULL
2019S021607;20/05/2019;14:30:00;CALL. PALOMARES / CALL. JUAN PEÑALVER;1;17;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439.410.524;4.466.560.650;N;NULL
2019S021650;16/05/2019;23:10:00;AVDA. SAN DIEGO / CALL. MONTES UNIVERSALES;142;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;443.544.202;4.470.601.089;N;NULL
2019S021730;21/05/2019;19:00:00;PASEO. FERNAN NUÑEZ, 2;2;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.314.881;4.473.968.997;N;NULL
2019S021744;22/05/2019;7:15:00;CALL. O'DONNELL, 50;50;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;3;Ingreso superior a 24 horas;443.069.914;4.474.725.503;N;NULL
2019S021753;21/05/2019;1:45:00;CALL. BUSTOS / CALL. SIERRA DE LOS FILABRES;10;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;443.470.088;4.472.154.364;N;NULL
2019S021787;22/05/2019;11:05:00;PASEO. MARCELINO CAMACHO / CALL. ANTOLINA MERINO;35;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Mujer;1;Atención en urgencias sin posterior ingreso;436.948.077;4.470.960.459;N;NULL
2019S021808;21/05/2019;18:50:00;CALL. MALMOE, 3;3;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447.085.673;4.474.217.046;N;NULL
2019S021823;21/05/2019;21:08:00;CALL. RIBERA DE CURTIDORES / CALL. CARNERO;13;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;2;Ingreso inferior o igual a 24 horas;439.986.478;4.473.334.009;N;NULL
2019S021823;21/05/2019;21:08:00;CALL. RIBERA DE CURTIDORES / CALL. CARNERO;13;1;CENTRO;Caída;Despejado;Bicicleta;Pasajero;De 10 a 14 años;Hombre;2;Ingreso inferior o igual a 24 horas;439.986.478;4.473.334.009;N;NULL
2019S021850;23/05/2019;8:55:00;CUESTA SANTO DOMINGO. 5;9;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439.835.490;4.474.610.007;N;NULL
2019S021882;22/05/2019;17:20:00;CALL. MESON DE PAREDES / CALL. TRIBULETE;70;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.376.810;4.473.244.516;N;NULL
2019S021889;22/05/2019;20:40:00;PQUE. ENRIQUE TIERNO GALVAN, 0;0;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;442.161.227;4.471.398.175;N;NULL
2019S021951;21/05/2019;20:17:00;CALL. ISLA DE YESO, 11;11;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;438.613.904;4.481.083.850;N;NULL
2019S021957;23/05/2019;19:20:00;CTRA. M-616, +00500S;+00500S;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440.452.490;4.488.811.658;N;NULL
2019S021957;23/05/2019;19:20:00;CTRA. M-616, +00500S;+00500S;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;2;Ingreso inferior o igual a 24 horas;440.452.490;4.488.811.658;N;NULL
2019S021964;19/05/2019;17:45:00;CTRA. CIUDAD UNIVERSITARIA / PASEO. VENTA;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;436.060.790;4.474.224.615;N;NULL
2019S021969;23/05/2019;21:08:00;CALL. VAZQUEZ DE MELLA, 49;43;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;445.812.825;4.476.080.574;N;NULL
2019S022010;24/05/2019;14:10:00;PLAZA. CASTILLA / PASEO. CASTELLANA;1;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441.521.571;4.479.632.295;N;NULL
2019S022021;25/05/2019;8:30:00;PASEO. ACACIAS, 1;1;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.294.941;4.472.913.834;N;NULL
2019S022023;25/05/2019;8:20:00;CALL. MESON DE PAREDES, 75;75;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;3;Ingreso superior a 24 horas;440.429.040;4.473.149.002;N;NULL
2019S022057;25/05/2019;15:40:00;CALL. LIVERPOOL / CALL. MARIA SEVILLA DIAGO;9;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;448.890.221;4.475.954.974;N;NULL
2019S022102;26/05/2019;2:25:00;PLAZA. MANOLETE, 7;7;6;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441.414.638;4.478.389.199;N;NULL
2019S022178;26/05/2019;8:55:00;CALL. TOLEDO / CALL. CONCEPCION JERONIMA;27;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;439.982.302;4.473.904.907;N;NULL
2019S022216;19/05/2019;20:31:00;CALL. MAYOR, 1;1;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440.227.608;4.474.235.883;N;NULL
2019S022216;19/05/2019;20:31:00;CALL. MAYOR, 1;1;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.227.608;4.474.235.883;N;NULL
2019S022279;28/05/2019;12:30:00;CALL. BAILEN, 2;2;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;439.501.974;4.474.462.094;N;NULL
2019S022279;28/05/2019;12:30:00;CALL. BAILEN, 2;2;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 70 a 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439.501.974;4.474.462.094;N;NULL
2019S022289;27/05/2019;16:47:00;AVDA. VIRGEN DEL CARMEN, 1;1;16;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;444.401.814;4.480.492.406;N;NULL
2019S022289;27/05/2019;16:47:00;AVDA. VIRGEN DEL CARMEN, 1;1;16;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;444.401.814;4.480.492.406;N;NULL
2019S022289;27/05/2019;16:47:00;AVDA. VIRGEN DEL CARMEN, 1;1;16;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;444.401.814;4.480.492.406;N;NULL
2019S022320;28/05/2019;19:13:00;AVDA. LOS ROSALES / CTRA. M-301;500;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.256.244;4.465.462.837;N;NULL
2019S022327;28/05/2019;17:10:00;CALL. CONDE DE PEÑALVER, 38;38;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.717.422;4.475.607.534;N;NULL
2019S022358;28/05/2019;10:20:00;GTA. PUENTE DE SEGOVIA / PNTE. SEGOVIA;1;10;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438.577.331;4.473.961.672;N;NULL
2019S022362;29/05/2019;9:45:00;PASEO. ACACIAS, 63;63;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;3;Ingreso superior a 24 horas;439.545.966;4.472.583.468;N;NULL
2019S022373;28/05/2019;9:45:00;CALL. SANTA ENGRACIA, 123;123;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;440.577.270;4.476.741.025;N;NULL
2019S022484;29/05/2019;18:40:00;CALL. ATOCHA / CALL. SANTO TOMAS;1;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Mujer;2;Ingreso inferior o igual a 24 horas;440.145.873;4.474.032.450;N;NULL
2019S022584;31/05/2019;17:21:00;CALL. PEDRO DE VALDIVIA, 12;12;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;441.581.060;4.476.721.658;N;NULL
2019S022596;31/05/2019;17:05:00;CALL. SANTA ENGRACIA, 101;101;7;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;440.656.678;4.476.491.876;N;NULL
2019S022596;31/05/2019;17:05:00;CALL. SANTA ENGRACIA, 101;101;7;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Peatón;De 60 a 64 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.656.678;4.476.491.876;N;NULL
2019S022599;29/05/2019;17:40:00;CALL. PRINCIPE DE VERGARA, 29;29;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.305.952;4.475.287.533;N;NULL
2019S022605;31/05/2019;17:35:00;CALL. SANTA POLA, 6;6;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437.546.363;4.475.896.890;N;NULL
2019S022613;29/05/2019;0:22:00;CALL. AYALA / CALL. VELAZQUEZ;18;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.789.979;4.475.470.085;N;NULL
2019S022622;01/06/2019;2:55:00;AVDA. ASTURIAS / CALL. VIA LIMITE;71;6;TETUÁN;Colisión frontal;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;NULL;NULL;440.718.155;4.480.383.173;N;NULL
2019S022707;01/06/2019;23:00:00;AVDA. ASTURIAS, 54;54;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.827.835;4.480.280.389;N;NULL
2019S022732;01/06/2019;13:00:00;PQUE. MADRID RIO, +00240E;+00240E;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438.696.854;4.474.454.116;N;NULL
2019S022753;02/06/2019;12:00:00;PLAZA SAN FRANCISCO S/N;2;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.430.826;4.473.570.770;N;NULL
2019S022810;01/06/2019;12:55:00;SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA;42;17;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.102.920;4.467.972.444;N;NULL
2019S022810;01/06/2019;12:55:00;SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA;42;17;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Peatón;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.102.920;4.467.972.444;N;NULL
2019S022833;02/06/2019;19:25:00;CALL. VIA, 50;50;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438.993.275;4.470.816.331;N;NULL
2019S022864;01/06/2019;7:55:00;CALL. JOSE MARIA PEREDA / CALL. SOR MARIA DE AGREDA;45;15;CIUDAD LINEAL;Colisión fronto-lateral;Granizando;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445.041.332;4.475.705.546;N;NULL
2019S022866;01/06/2019;13:30:00;CALL. FUENTE CARRANTONA / CALL. BENJAMIN PALENCIA;1;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;445.654.232;4.471.695.920;N;NULL
2019S022870;04/06/2019;8:15:00;CALL. MONASTERIO DE SAMOS, 18;18;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Mujer;2;Ingreso inferior o igual a 24 horas;441.048.315;4.484.168.982;N;NULL
2019S022907;03/06/2019;19:25:00;PLAZA. CIBELES / CALL. ALCALA;2;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.140.995;4.474.531.512;N;NULL
2019S022923;03/06/2019;15:22:00;GTA. RUBEN DARIO, 1;1;7;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441.370.050;4.476.079.940;N;NULL
