id,type,name,trimmed_name,same_as_organization_wikidata,address,latitude,longitude,detail,zip_code,city,district,subdistrict,tax_code,register_date,register_date_alt_format,phone,email,website,category,geographical_scope,num_affiliates,asoc_affiliated,belongs_to_id1,belongs_to_id2,belongs_to_id3,belongs_to_id4
f9fe83f1ea3dd2108188fb7bf8aa5b3c,Association,Ampa Afa Ceip Lope De Vega De Madrid,ampa_afa_ceip_lope_de_vega_de_madrid,,"Calle Inglaterra, 8",40.3945193,-3.72326,,28019,Madrid,Carabanchel,San Isidro,G81701831,2021-06-28T00:00:00Z,2021-06-28,647230219,info@ampalopedevega.es,,De Madres Y Padres Del Alumnado,Comunidad De Madrid,184,,,,,
ec36e2ba64f11c9e910e0353e0836d81,Association,Asociacion Ey!studio,asociacion_ey!studio,,"Calle Belmonte De Tajo, 19",40.3930518,-3.719413399999999,Piso 2º. Puerta 2,28019,Madrid,Carabanchel,Opañel,G01670983,2021-06-28T00:00:00Z,2021-06-28,633720425,eystudioinfo@gmail.com,http://www.eystudio.es,Culturales Y Casas Regionales,Comunidad De Madrid,3,,,,,
29e1c59be16c852670e3be302e8c303b,Association,Asociacion De Vecinos Por Mendez Alvaro/arganzuela (por Mendez Alvaro),asociacion_de_vecinos_por_mendez_alvaro/arganzuela_(por_mendez_alvaro),,"Calle Mendez Alvaro, 64",40.3960641,-3.6811056,Portal A. 3º - C,28045,Madrid,Arganzuela,Delicias,G01610815,2021-06-28T00:00:00Z,2021-06-28,619477703,pormendezalvaro@gmail.com,,Vecinales,Comunidad De Madrid,114,,,,,
3fa146219c48a4393aace23e8f353125,Association,Asociacion Yatay,asociacion_yatay,,"Plaza Jose Moreno Villa, 2",40.4243663,-3.7131683,3ª Planta,28008,Madrid,Moncloa-Aravaca,Arguelles,G88407432,2021-06-28T00:00:00Z,2021-06-28,644171871,info@yatay.es,,Juveniles,Estatal,12,,,,,
e5afb0f2dbc6d39b312d7406054cb4c6,Association,Asociacion Vecinos Avanza Vallecas,asociacion_vecinos_avanza_vallecas,,"Calle Guadaira, 3",40.3868512,-3.650259699999999,1º A,28018,Madrid,Puente De Vallecas,Portazgo,G02810778,2021-06-25T00:00:00Z,2021-06-25,630810003,mar.blan@hotmail.com,,Vecinales,Comunidad De Madrid,5,,,,,
74c407e263578d03d02c1123aa730b52,Association,Ellas Vuelan Alto,ellas_vuelan_alto,,"Avenida Doctor Garcia Tapia, 161",40.4072054,-3.628053,Portal E. 4º-a,28030,Madrid,Moratalaz,Horcajo,G88031257,2021-06-25T00:00:00Z,2021-06-25,690677360,tesoreria@ellasvuelanalto.com,http://www.ellasvuelanalto.com,De Mujeres,Estatal,155,,,,,
394868456436dbe743e4380554c0493a,Association,Asociacion Jovenes Por El Progreso,asociacion_jovenes_por_el_progreso,,"Calle Rozas De Puerto Real, 9",40.3757909,-3.627124,Portal B. 5º-d,28031,Madrid,Villa Vallecas,Ensanche De Vallecas,G87123287,2021-06-25T00:00:00Z,2021-06-25,610549302,asociacionjovenesporelprogreso@gmail.com,,Para La Cooperación Al Desarrollo,Estatal,4,,,,,
13e36f06c66134ad65f532e90d898545,Association,Avancemos Nuevo Rumbo,avancemos_nuevo_rumbo,,"Calle Peñas Largas, 10",40.37361750000001,-3.6214662,Bajo,28031,Madrid,Villa Vallecas,Casco H.Vallecas,G87818183,2021-05-28T00:00:00Z,2021-05-28,655277060,e.alon.almazan@gmail.com,,Otras De Acción Social,Estatal,400,,,,,
f8f122d50eba11c3af5607575b277bc6,Association,Club Deportivo Elemental Raquetas Villa De Vallecas,club_deportivo_elemental_raquetas_villa_de_vallecas,,"Calle Canoa, 20",40.453972,-3.5915719,3º A,28042,Madrid,Barajas,Alameda De Osuna,G88350178,2021-05-28T00:00:00Z,2021-05-28,645962233,juanjogomezdelgado@gmail.com,,Deportivas,Comunidad De Madrid,100,,,,,
c56a022b15250525f8b9bdfc41a13152,Association,Asociacion Aficionarts,asociacion_aficionarts,,"Calle Fuentes, 9",40.4172886,-3.708866499999999,,28013,Madrid,Centro,Palacio,G86802550,2021-05-28T00:00:00Z,2021-05-28,673090140,asier@aficionarts.com,http://www.aficionarts.com,Culturales Y Casas Regionales,Estatal,14,,,,,
679d8bbd776e0bbf3b044306c5be94ae,Association,Club Deportivo Elemental Aula C.F,club_deportivo_elemental_aula_c.f,,"Calle Albacete, 2",40.4411818,-3.6566053,3º D,28027,Madrid,Ciudad Lineal,San Pascual,G87165270,2021-05-28T00:00:00Z,2021-05-28,628148297,aulacf@hotmail.com,,Deportivas,Comunidad De Madrid,400,,,,,
79f69230354b71206fb723c571cce58b,Association,Asociacion Coro Amabile,asociacion_coro_amabile,,"Calle Ponteareas, 13",40.4434401,-3.6697131,Portal B. Planta Baja. Local,28002,Madrid,Chamartin,Prosperidad,G01683572,2021-05-28T00:00:00Z,2021-05-28,630058565,coroamabile@gmail.com,,De Derechos Humanos,Comunidad De Madrid,18,,,,,
d2dc6368837861b42020ee72b0896182,Association,Club Deportivo Elemental Sea Turtle Dive,club_deportivo_elemental_sea_turtle_dive,,"Calle Garrovillas, 3",40.3806086,-3.779192399999999,,28044,Madrid,Latina,Las Aguilas,G05457957,2021-05-25T00:00:00Z,2021-05-25,638038877,cdeseaturtledive@gmail.com,http://www.seaturtledive.com,Deportivas,Comunidad De Madrid,8,,,,,
4fc28b7093b135c21c7183ac07e928a6,Association,Club Deportivo Elemental Aguaverde,club_deportivo_elemental_aguaverde,,"Calle Aldea Del Fresno, 5",40.3959571,-3.6969742,3º A,28045,Madrid,Arganzuela,Chopera,G84133206,2021-05-25T00:00:00Z,2021-05-25,696923004,triatlonaguaverde@gmail.com,http://www.aguaverde.org,Deportivas,Comunidad De Madrid,75,,,,,
1340ccf24722f02bbc81b3822ce23d4c,Association,Centro De Ayuda Cristiano,centro_de_ayuda_cristiano,,"Calle Elfo, 158",40.4376277,-3.6415927,,28027,Madrid,Ciudad Lineal,Quintana,G88154612,2021-05-26T00:00:00Z,2021-05-26,663081121,susana@centrodeayudaesp.es,http://www.centrodeayudaesp.es,Otras De Acción Social,Estatal,28,,,,,
97f081d3b1b352e9d1aaa2225dd6bb16,Association,Asociacion Cultural Atelier Solar,asociacion_cultural_atelier_solar,,"Calle Arturo Soria, 39",40.4429651,-3.6423201,Portal D. Planta Sotano,28027,Madrid,Ciudad Lineal,Concepcion,G87755021,2021-05-24T00:00:00Z,2021-05-24,667054485,hola@ateliersolar.org,http://www.ateliersolar.org,Culturales Y Casas Regionales,Comunidad De Madrid,3,,,,,
9b8f0779badbad3b46d6718ee95a68ff,Association,Club Deportivo Elemental Tenis Madrid,club_deportivo_elemental_tenis_madrid,,"Calle Principe De Vergara, 259",40.4564235,-3.6773799,,28016,Madrid,Chamartin,Hispanoamerica,G88631510,2021-04-28T00:00:00Z,2021-04-28,660172800,clubdetenismadrid@gmail.com,,Deportivas,Comunidad De Madrid,51,,,,,
d6525aa8638c1d8d4da535fbb1a5fc80,Association,Asociacion Manos Vivas - Amv,asociacion_manos_vivas___amv,,"Plaza Corcubion, 8",40.4766473,-3.7078765,1º - 3,28029,Madrid,Fuencarral-El Pardo,El Pilar,G42914929,2021-04-27T00:00:00Z,2021-04-27,627770448,asociacionmanosvivas@gmail.com,http://www.asociacionmanosvivas.org,Infantiles,Estatal,5,,,,,
5fc7c9bd1fcb12799f02da8adfa4954f,Association,Activat En Derechos Humanos,activat_en_derechos_humanos,,"Avenida Albufera, 30",40.3971071,-3.6671787,2º A,28038,Madrid,Puente De Vallecas,San Diego,G01884014,2021-04-27T00:00:00Z,2021-04-27,910279881,activatenddhh@gmail.com,http://www.activatabogados.com,De Derechos Humanos,Estatal,26,,,,,
859b00aec8885efc83d1541b52a1220d,Association,Club Juventud Vallekas,club_juventud_vallekas,,"Calle Milmarcos, 8",40.3754752,-3.619556499999999,2º A,28031,Madrid,Villa Vallecas,Casco H.Vallecas,G04951208,2021-04-27T00:00:00Z,2021-04-27,644464971,juventudvallekas@gmail.com,http://www.juventudvallekas.com,Deportivas,Comunidad De Madrid,502,,,,,
49cbb75927723efba3b4c108ed4a12f3,Association,Asociacion Cultural Poetry Slam Madrid,asociacion_cultural_poetry_slam_madrid,,"Calle San Andres, 22",40.4271659,-3.7033164,Piso 2º. Puerta 7,28004,Madrid,Centro,Universidad,G86152329,2021-04-23T00:00:00Z,2021-04-23,654072939,poetryslammadrid@gmail.com,,Culturales Y Casas Regionales,Estatal,8,,,,,
39539f630a3b94d3ed61ea9d04c9bb05,Association,Aguirre Escuela De Deporte,aguirre_escuela_de_deporte,,"Calle Alcalde Sainz De Baranda, 107",40.4183183,-3.6662111,Escalera 3. 5º A,28007,Madrid,Retiro,Estrella,G87758892,2021-04-22T00:00:00Z,2021-04-22,609675784,aguirre.escuela.deldeporte@gmail.com,http://www.clubaguirre.es,Deportivas,Comunidad De Madrid,31,,,,,
b85d65c39e12a5515c19fd72b6f48199,Association,Asociacion Cultural Kulture Market,asociacion_cultural_kulture_market,,"Calle Somontin, 69",40.4784268,-3.6590677,6º-b,28033,Madrid,Hortaleza,Apostol Santiago,G02917474,2021-04-22T00:00:00Z,2021-04-22,625109364,kulturemarket@yahoo.com,,Culturales Y Casas Regionales,Comunidad De Madrid,34,,,,,
27b587bbe83aecf9a98c8fe6ab48cacc,Association,Xxx,xxx,,"Calle Estocolmo, 1",40.4245693,-3.600160499999999,,28022,Madrid,San Blas-Canillejas,Rosas,14307604V,2021-04-14T00:00:00Z,2021-04-14,,,,Culturales Y Casas Regionales,Barrio,,,,,,
1bf50aaf147b3b0ddd26a820d2ed394d,Association,Asociacion Edai Construyendo Bienestar,asociacion_edai_construyendo_bienestar,,"Calle Sanchez Barcaiztegui, 23",40.4043861,-3.6744844,,28007,Madrid,Retiro,Pacifico,G88619796,2021-07-04T00:00:00Z,2021-07-04,616293573,edai@edai.es,,De Personas Con Discapacidad,Estatal,4,,,,,
1be883eec3231f9fe43c35bd1b4b3bb5,Association,Club Deportivo Fuencarral,club_deportivo_fuencarral,,"Calle Afueras A Valverde, 35",40.4972567,-3.6904742,1º D,28034,Madrid,Fuencarral-El Pardo,Valverde,G28836567,2021-03-30T00:00:00Z,2021-03-30,629294106,gmzscz@gmail.com,,Deportivas,Barrio,120,,,,,
e593c562359c3c2e42a22b808d3383e7,Association,Aeropuerto Participa,aeropuerto_participa,,"Calle Garganchon, 111",40.4509462,-3.584392,Portal 1. Planta 1ª. Puerta B,28042,Madrid,Barajas,Aeropuerto,G01727825,2021-02-16T00:00:00Z,2021-02-16,644011435,info@aeropuertoparticipa.es,http://www.aeropuertoparticipa.es,Vecinales,Municipio,8,,,,,
63154d5661f774fb7d2d11701d466aa2,Association,C D A V Santa Ana,c_d_a_v_santa_ana,http://wikidata.org/entity/Q5204359,"Calle Hospitalet De Llobregat, S/N",40.4948249,-3.6945305,,28034,Madrid,Fuencarral-El Pardo,Valverde,G80460371,2021-02-16T00:00:00Z,2021-02-16,917350851,davsantaana@hotmail.es,,Deportivas,Comunidad De Madrid,97,,,,,
c09f9caf5e08836d4673ccdd69bb041e,Association,Asociacion Cultural El Rastro Punto Es. De Madrid,asociacion_cultural_el_rastro_punto_es._de_madrid,,"Calle Ruda, 11",40.4103875,-3.7080241,Escalera Exterior. Piso 3º. Puerta Dcha.,28005,Madrid,Centro,Embajadores,G82854464,2021-02-16T00:00:00Z,2021-02-16,637502129,elrastropuntoes@gmail.com,,Comerciantes.Empresarios.Profesionales Y Autónomos,Comunidad De Madrid,610,,,,,
9d949c3d8baa0f9df6f22c4661946a61,Association,Nacion Humana Universal,nacion_humana_universal,,"Calle Antonio Grilo, 3",40.4234328,-3.7079649,4º  C,28015,Madrid,Centro,Universidad,G84439769,2021-02-16T00:00:00Z,2021-02-16,636877952,nhu.latina@gmail.com,,De Derechos Humanos,Estatal,29,,,,,
1517c8664be296f0d87d9e5fc54fdd60,Association,Asociacion Española Para El Sindrome De Rubinstein Taybi - Aesrt,asociacion_española_para_el_sindrome_de_rubinstein_taybi___aesrt,,"Avenida Alfonso XIII, 75",40.45494559999999,-3.6671176,Puerta 4,28016,Madrid,Chamartin,Hispanoamerica,G86366432,2021-11-02T00:00:00Z,2021-11-02,691369039,info@rubinsteintaybi.es,http://www.rubinsteintaybi.es,De Personas Con Discapacidad,Estatal,240,,,,,
4fc848051e4459b8a6afeb210c3664ec,Association,Asociacion Cultural Dale Que Dale,asociacion_cultural_dale_que_dale,,"Calle Alonso Cano, 34",40.4402936,-3.6974746,3º D,28003,Madrid,Chamberi,Rios Rosas,G86321304,2021-11-02T00:00:00Z,2021-11-02,610355939,dalequedaleteatro@gmail.com,,Culturales Y Casas Regionales,Estatal,3,,,,,
37db6bb5f1db992df92a919d20757eec,Association,Asociacion Cultural La Compañia Del Krisol,asociacion_cultural_la_compañia_del_krisol,,"Calle San Faustino, 23",40.44511079999999,-3.6087409,,28022,Madrid,San Blas-Canillejas,Canillejas,G82232646,2021-11-02T00:00:00Z,2021-11-02,637704514,aclacompaniadelkrisol@gmail.com,,Culturales Y Casas Regionales,Estatal,97,,,,,
b957d47523c4e92a822cc38703a3bcc3,Association,Asociacion Redmadre Madrid,asociacion_redmadre_madrid,,"Calle General Ramirez De Madrid, 29",40.4576182,-3.697148,Planta Baja,28020,Madrid,Tetuan,Castillejos,G86739588,2021-11-02T00:00:00Z,2021-11-02,639009848,recursosmadrid@redmadre.es,http://www.redmadre.es/madrid,De Mujeres,Comunidad De Madrid,7,,,,,
5c8e07660e3000f141dda8b83107ed6e,Association,Asociacion Para La Defensa De Las Competencias Municipales (adecom),asociacion_para_la_defensa_de_las_competencias_municipales_(adecom),,"Calle Hierbabuena, 3",40.4595117,-3.7024209,1º - R,28039,Madrid,Tetuan,Berruguete,G02638633,2021-11-02T00:00:00Z,2021-11-02,639608038,asociacionadecom@outlook.es,,Vecinales,Comunidad De Madrid,6,,,,,
e8d66338fab3727e34a9179ed8804f64,Association,Club Deportivo Elemental Hockey Pingüinos De Madrid Centro,club_deportivo_elemental_hockey_pingüinos_de_madrid_centro,,"Calle Valle Del Silencio, 30",40.4689798,-3.7147543,Bajo. Puerta W,28039,Madrid,Moncloa-Aravaca,Valdezarza,G02854800,2021-11-02T00:00:00Z,2021-11-02,676288478,chpinguinosmadrid@gmail.com,,Deportivas,Comunidad De Madrid,187,,,,,
fb0650ff38f84d526883336ff5119dc0,Association,Solidaridad Internacional Para El Desarrollo - Solides,solidaridad_internacional_para_el_desarrollo___solides,,"Calle Arevalo, 20",40.3890796,-3.7439652,3º C,28025,Madrid,Carabanchel,Vista Alegre,G87043444,2021-11-02T00:00:00Z,2021-11-02,649578757,infosolides@gmail.com,http://www.solidesweb.com,De Inmigrantes,Estatal,9,,,,,
cbfe5681369338a48e2d1b63998099d6,Association,Asociacion De Vecinos Chamartin Habla,asociacion_de_vecinos_chamartin_habla,,"Calle Victor Andres Belaunde, 52",40.4577508,-3.6800918,Bajo. Puerta Centro,28016,Madrid,Chamartin,Hispanoamerica,G88307798,2021-10-02T00:00:00Z,2021-10-02,679290027,enrique_ort.go@hotmail.com,,Vecinales,Comunidad De Madrid,17,,,,,
86098ef82c97fa789a47a8d2e8800794,Association,Asociacion Para La Incontinencia Anal (asia),asociacion_para_la_incontinencia_anal_(asia),,"Calle General Palanca, 12",40.3992911,-3.6990551,,28045,Madrid,Arganzuela,Chopera,G66054909,2021-10-02T00:00:00Z,2021-10-02,692183394,info@asiasuport.org,http://www.asiasuport.org/es,De Salud Y Apoyo Mutuo,Estatal,284,,,,,
97250eb3250c1fa40a321076d5be217d,Association,Asistencia Pedagogica Orientacion Y Apoyo Al Retorno Apoyar,asistencia_pedagogica_orientacion_y_apoyo_al_retorno_apoyar,,"Calle Montera, 34",40.4191302,-3.7018546,5º 6,28013,Madrid,Centro,Sol,G28711232,2021-08-02T00:00:00Z,2021-08-02,608722308,apoyarmadrid@hotmail.com,http://www.apoyarmadrid.org,Otras De Acción Social,Estatal,3132,,,,,
9649dec6196d730c5e024f204477d8d1,Association,Asociacion De Colegios Mayores De Madrid,asociacion_de_colegios_mayores_de_madrid,,"Calle Rector Royo-villanova, 6",40.45078030000001,-3.71626,,28040,Madrid,Moncloa-Aravaca,Ciudad Universitaria,G82213489,2021-08-02T00:00:00Z,2021-08-02,606785294,director@cmalcala.es,,Deportivas,Comunidad De Madrid,39,,,,,
311abb492a69fe7da41be858fdd2aae8,Association,Club Deportivo Elemental Los Broncos,club_deportivo_elemental_los_broncos,,"Calle Lucas Mallada, 4",40.42991749999999,-3.6144251,5º B,28037,Madrid,San Blas-Canillejas,Hellin,G88616701,2021-08-02T00:00:00Z,2021-08-02,602184651,losbroncos3030@gmail.com,,Deportivas,Comunidad De Madrid,30,,,,,
8dcf2420e78a64333a59674678fb283b,Association,Club Deportivo Basico Piragua Madrid,club_deportivo_basico_piragua_madrid,,"Carretera El Pardo, 2",40.4903139,-3.7548862,,28035,Madrid,Moncloa-Aravaca,Ciudad Universitaria,G84701564,2021-04-02T00:00:00Z,2021-04-02,628659012,fmp@piraguamadrid.com,http://www.cdbpiraguamadrid.es/,Deportivas,Comunidad De Madrid,1118,,,,,
51f3eb940fd73a19119534c063967bff,Association,Madrid Aloja (asociacion De Particulares. Pequeños Propietarios Y Gestores De Viviendas De Alquiler,madrid_aloja_(asociacion_de_particulares._pequeños_propietarios_y_gestores_de_viviendas_de_alquiler,,"Calle Montesa, 43",40.4307575,-3.6722668,6º C,28006,Madrid,Salamanca,Lista,B87080446,2021-01-02T00:00:00Z,2021-01-02,609559045,madridaloja@gmail.com,http://www.madridaloja.org,Vecinales,Municipio,362,,,,,
df42e2244c97a0d80d565ae8176d3351,Association,Asociacion In Genero (interculturalidad Y Genero),asociacion_in_genero_(interculturalidad_y_genero),,"Calle Meson De Paredes, 83",40.4060703,-3.7009578,1º Dcha,28012,Madrid,Centro,Embajadores,G13426671,2021-01-02T00:00:00Z,2021-01-02,722654794,intergenero@hotmail.com,,De Mujeres,Comunidad De Madrid,451,,,,,
a1c5aff9679455a233086e26b72b9a06,Association,Asociacion Socio Cultural Despensa Solidaria De Los Carmenes,asociacion_socio_cultural_despensa_solidaria_de_los_carmenes,,"Calle Escalonilla, 19",40.3961025,-3.7414064,,28047,Madrid,Latina,Aluche,G02766475,2021-01-29T00:00:00Z,2021-01-29,645474224,despensasolidarialoscarmenes@gmail.com,http://dsloscarmenes.org,De Salud Y Apoyo Mutuo,Comunidad De Madrid,5,,,,,
0dd1bc593a91620daecf7723d2235624,Association,El Bancal De Chamberi,el_bancal_de_chamberi,,"Calle Raimundo Fernandez Villaverde, 57",40.4474188,-3.6961302,Piso 5º. Puerta Izquierda,28003,Madrid,Tetuan,Cuatro Caminos,G88645080,2021-01-02T00:00:00Z,2021-01-02,686810852,hola@elbancaldechamberi.org,http://www.elbancaldechamberi.org,Vecinales,Estatal,14,,,,,
d9fc5b73a8d78fad3d6dffe419384e70,Association,Asociacion De Padres De Alumnos Colegio Maria Inmaculada Hermanas De La Caridad,asociacion_de_padres_de_alumnos_colegio_maria_inmaculada_hermanas_de_la_caridad,,"Paseo General Martinez Campos, 18",40.43455400000001,-3.695922,,28010,Madrid,Chamberi,Almagro,G78055787,1989-05-19T00:00:00Z,1989-05-19,914466119,miampa@minmaculada.org,http://www.minmaculada.org,De Madres Y Padres Del Alumnado,Barrio,440,,c0f168ce8900fa56e57789e2a2f2c9d0,,,
cc58f7abf0b0cf2d5ac95ab60e4f14e9,Association,Club Agrupacion Deportiva El Pardo,club_agrupacion_deportiva_el_pardo,,"Camino Carretera De El Pardo A Colmenar Viejo, 11",40.5218527,-3.7106582,,28049,Madrid,Fuencarral-El Pardo,El Goloso,G78353448,2021-01-02T00:00:00Z,2021-01-02,651811148,oficial.adelpardo@gmail.com,,Deportivas,Comunidad De Madrid,761,,,,,
8d9a6e908ed2b731fb96151d9bb94d49,Association,Club Deportivo Elemental Fenix Futbol Club,club_deportivo_elemental_fenix_futbol_club,,"Calle Isabel Colbrand, 18",40.5112267,-3.6778259,Portal E. Piso 3º. Puerta 1,28050,Madrid,Fuencarral-El Pardo,Valverde,G01688274,2021-01-02T00:00:00Z,2021-01-02,620509948,correofenixfc@gmail.com,,Deportivas,Comunidad De Madrid,6,,,,,
834a3bd235bca0caa53141f2ebc30438,Association,Asociacion Madrileña De Oficios Artesanos (a.M.O.A.),asociacion_madrileña_de_oficios_artesanos_(a.m.o.a.),,"Calle Almirante, 23",40.4225414,-3.6929574,5º Izqda,28004,Madrid,Centro,Justicia,G01685825,2021-01-02T00:00:00Z,2021-01-02,696835282,artesanosamoa@gmail.com,,Comerciantes.Empresarios.Profesionales Y Autónomos,Comunidad De Madrid,107,,,,,
ccc81a97c1535f9a631b9db584a264e4,Association,Club Deportivo Basico Olimpico Hortaleza,club_deportivo_basico_olimpico_hortaleza,,"Calle Seo De Urgel, 21",40.4701599,-3.6519791,,28033,Madrid,Hortaleza,Pinar Del Rey,G83257048,2021-01-02T00:00:00Z,2021-01-02,679008788,info@cdohortaleza.com,,Deportivas,Comunidad De Madrid,12,,,,,
db346ccb62d491029b590bbbf0f5c412,Association,Club Deportivo Basico Madrid Velocidad,club_deportivo_basico_madrid_velocidad,,"Plaza Legazpi, 1",40.3914721,-3.6944197,,28045,Madrid,Arganzuela,Delicias,G84998517,2021-01-02T00:00:00Z,2021-01-02,616686747,madridvelocidad@yahoo.es,,Deportivas,Comunidad De Madrid,72,,,,,
551cb238f4895024b98d1943b708de7c,Association,Asociacion Nacional De Psicologia Sanitaria,asociacion_nacional_de_psicologia_sanitaria,,"Calle Ivan Pavlov, 6",40.5437719,-3.6921256,,28049,Madrid,Fuencarral-El Pardo,El Goloso,G88352950,2021-01-26T00:00:00Z,2021-01-26,647333474,info@psicosanitaria.es,,Comerciantes.Empresarios.Profesionales Y Autónomos,Estatal,157,,,,,
c255c05246a081654a0267cbb725f5a7,Association,Cluster Madrid Capital Mundial De La Construccion. La Ingenieria Y La Arquitectura,cluster_madrid_capital_mundial_de_la_construccion._la_ingenieria_y_la_arquitectura,,"Plaza Jacinto Benavente, 2",40.41433019999999,-3.7031056,4º,28012,Madrid,Centro,Cortes,G01605781,2021-01-26T00:00:00Z,2021-01-26,647366562,secretario@madridwcc.com,,Comerciantes.Empresarios.Profesionales Y Autónomos,Estatal,80,,,,,
2c620a8c232f32aa9e7dcbc90102b253,Association,Esporanea,esporanea,,"Calle Corregidor Diego De Valderrabano, 25",40.4118585,-3.6583575,Portal I. 7º A,28030,Madrid,Moratalaz,Media Legua,G88540398,2021-01-26T00:00:00Z,2021-01-26,680116303,nfo@esporanea.org,,Otras De Acción Social,Estatal,5,,,,,
8e54d6b523b279543ac12a0f7333cd3c,Association,Asociacion Para La Defensa De La Atencion A La Anorexia Nerviosa Y Bulimia (adaner),asociacion_para_la_defensa_de_la_atencion_a_la_anorexia_nerviosa_y_bulimia_(adaner),,"Calle Aviador Zorita, 50",40.452092,-3.6979454,Piso 1º Puerta Izqda,28020,Madrid,Tetuan,Cuatro Caminos,G80214034,2021-01-22T00:00:00Z,2021-01-22,915556761,info@adaner.org,http://www.adaner.org,De Salud Y Apoyo Mutuo,Estatal,441,,,,,
a9df2255ad642b923d95503b9a7958d8,Association,Residentes De La Plaza Mayor De Madrid Y Aledaños (rpmmad),residentes_de_la_plaza_mayor_de_madrid_y_aledaños_(rpmmad),,"Calle Cava De San Miguel, 7",40.4154508,-3.708434,,28005,Madrid,Centro,Sol,G01919000,2021-01-21T00:00:00Z,2021-01-21,664181934,ruidosplazamayor@post.com,,Vecinales,Distrito,30,,,,,
c4d2ce3f3ebb5393a77c33c0cd95dc93,Association,Asociacion Tartaruga,asociacion_tartaruga,,"Calle Pedro Domingo, 4",40.3856673,-3.7309314,,28025,Madrid,Carabanchel,Puerta Bonita,G85826345,2021-01-21T00:00:00Z,2021-01-21,679836888,latartaruga.tartaruga@gmail.com,,Culturales Y Casas Regionales,Comunidad De Madrid,11,,,,,
5a5eab21ca2a8fef4af5e35709ecca15,Association,Asociacion Danza A Nuestro Ritmo,asociacion_danza_a_nuestro_ritmo,,"Calle Asura, 125",40.4591358,-3.6561932,,28043,Madrid,Ciudad Lineal,Colina,G88359674,2021-01-21T00:00:00Z,2021-01-21,609056262,danzanuestroritmo@gmail.com,http://asociacion.isabelolavideflamenco.com,De Personas Con Discapacidad,Comunidad De Madrid,26,,,,,
7171e95248ff768e1ebee3edde01ea7a,Association,Asociacion Unid,asociacion_unid,,"Calle Aguilafuente, 29",40.4627173,-3.710645,,28039,Madrid,Moncloa-Aravaca,Valdezarza,G88578877,2021-01-21T00:00:00Z,2021-01-21,689966817,asociacionunid@gmail.com,,Otras De Acción Social,Estatal,3,,,,,
50dd7100bcbd98c41b1179143a2325a4,Association,Herstoricas. Historia. Mujeres Y Genero,herstoricas._historia._mujeres_y_genero,,"Calle La Cancion Del Olvido, 12",40.3610422,-3.6989957,7º Dcha,28041,Madrid,Villaverde,Los Angeles,G87823654,2021-01-21T00:00:00Z,2021-01-21,638980437,,,Culturales Y Casas Regionales,Comunidad De Madrid,8,,,,,
f269cb7796c3319c9aa4d146b52139e6,Association,Ong Canal Senior Post55,ong_canal_senior_post55,,"Paseo Castellana, 123",40.45814319999999,-3.6907672,6º A,28046,Madrid,Tetuan,Castillejos,G87899324,2021-01-21T00:00:00Z,2021-01-21,609152923,bbienz@canalsenior.org,http://www.canalsenior.org,De Personas Mayores. Jubiladas Y Pensionistas,Estatal,4152,,,,,
d58f855fdcc76daf232aee454c4e59f7,Association,Adipavhr,adipavhr,,"Calle Concepcion Arenal, 6",40.4207598,-3.704672099999999,Bajo Puerta P,28004,Madrid,Centro,Universidad,G88297767,2020-10-26T00:00:00Z,2020-10-26,637032172,kioskocallao@hotmail.com,,Comerciantes.Empresarios.Profesionales Y Autónomos,Comunidad De Madrid,6,,,,,
31c0b36aef265d9221af80872ceb62f9,Association,Asociacion De Mujeres De La Industria De La Musica - Mim,asociacion_de_mujeres_de_la_industria_de_la_musica___mim,,"Paseo Pintor Rosales, 82",40.4323639,-3.7246877,Bajo Izquierda,28008,Madrid,Moncloa-Aravaca,Arguelles,G87650008,2020-10-13T00:00:00Z,2020-10-13,915215160,m.trillo@gabeirasyasociados.com,,De Mujeres,Estatal,372,,,,,
b9f35816f460ab999cbc168c4da26ff3,Association,Asociacion De Familias Enlazadas Por Una Crianza Saludable,asociacion_de_familias_enlazadas_por_una_crianza_saludable,,"Calle Alfonso Fernandez Clausells, 1",40.4612677,-3.7245191,,28035,Madrid,Moncloa-Aravaca,Ciudad Universitaria,G87574737,2020-10-13T00:00:00Z,2020-10-13,686250409,familiasenlazadas@gmail.com,,Familias,Comunidad De Madrid,68,,,,,
dc0439caeb74ffc2795571af07a7eab1,Association,Asociacion Rafiki,asociacion_rafiki,,"Calle Jose Del Hierro, 10",40.43651,-3.64856,Piso 3º. Puerta B,28027,Madrid,Ciudad Lineal,Quintana,G86438553,2020-09-30T00:00:00Z,2020-09-30,636364524,info@asociacionrafiki.org,,De Personas Con Discapacidad,Comunidad De Madrid,51,,,,,
f550e0ba9e1c4e8bb4a5ed0ac23a952d,Association,Asociacion Vecinal Y Cultural De Letras,asociacion_vecinal_y_cultural_de_letras,,"Calle Huertas, 22",40.413687,-3.69963,Piso 3º Izquierda,28014,Madrid,Centro,Cortes,G88618103,2020-09-30T00:00:00Z,2020-09-30,654127129,avcletras@gmail.com,,Vecinales,Comunidad De Madrid,54,,,,,
