id,type,name,address,latitude,longitude,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,website,category,geographical_scope,num_affiliates,assoc_affiliated,belongs_to
da21bae82c02d1e2b8168d57cd3fbab7,FOUNDATION,FUNDACION TALITA FUNDACION PRIVADA MADRID,"CALLE EMILIANO BARRAL,7",40.4490822,-3.6608584,LOCAL 6,28043,MADRID,CIUDAD LINEAL,SAN JUAN BAUTISTA,G85941359,28/06/2021,915630713,info@fundaciontalitamadrid.es,http://www.fundaciontalitamadrid.es,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,6,, 
f51238cd02c93b89d8fbee5667d077fc,FOUNDATION,FUNDACION PEDRO ZEROLO,"PASEO PINTOR ROSALES,56",40.4298232,-3.722109999999999,2º DCHA,28008,MADRID,MONCLOA-ARAVACA,ARGUELLES,G88193206,07/07/2021,915498678,info@fundacionpedrozerolo.es,http://www.fundacionpedrozerolo.es,DE PERSONAS LGTBI,ESTATAL,19,, 
adf8d7f8c53c8688e63a02bfb3055497,FOUNDATION,FUNDACION JOSE MARIA DE LLANOS,"CALLE LOS BARROS,11",40.3767149,-3.6679756,unknown,28053,MADRID,PUENTE DE VALLECAS,ENTREVIAS,G78511292,15/09/2021,917858955,fundacion@fundacionjosemariadellanos.es,http://www.fundacionjosemariadellanos.es,DE MUJERES,COMUNIDAD DE MADRID,9,, 
6693a7aacb8a2e74c6f5fe91bc39864b,FOUNDATION,FUNDACION ASAM FAMILIA - SALUD Y AYUDA MUTUA,"CALLE LOS YEBENES,241",40.3908522,-3.7501118,PLANTA BAJA,28047,MADRID,LATINA,ALUCHE,G86258399,04/11/2021,639881345,fundacionasam@fundacionasamfamilia.org,http://www.fundacionasamfamilia.org,DE SALUD Y APOYO MUTUO,COMUNIDAD DE MADRID,6,, 
bd3ef5c19067fe179f71c8b86ea4b39b,FOUNDATION,FUNDACION PLAZA DE LOS OFICIOS,"AVENIDA GUADALAJARA,28",40.42118790000001,-3.6150129,unknown,28032,MADRID,SAN BLAS-CANILLEJAS,ARCOS,G87403150,04/11/2021,661469723,rvaliente@colegionicoli.org,https://www.plazadelosoficios.org,JUVENILES,COMUNIDAD DE MADRID,6,, 
fbfe5ba2ce3309f522c335e949435612,FOUNDATION,FUNDACION INVESTIGACION EN EPILEPSIAS GENETICAS,"CALLE TOLEDO,46",40.4124249,-3.708034,PLANTA 1ª,28005,MADRID,CENTRO,PALACIO,G87042701,04/11/2021,660426603,abmmontesinos@gmail.com,unknown,DE PERSONAS CON DISCAPACIDAD,ESTATAL,5,, 
587524833eaf98eb779a387e33768c6a,FOUNDATION,FUNDACION DALMA,"CALLE CLAUDIO COELLO,91",40.4307039,-3.6858888,BAJO,28006,MADRID,SALAMANCA,CASTELLANA,G85352938,10/11/2021,917814540,belen.ibanez@fundaciondalma.org,http://www.fundaciondalma.org,DE PERSONAS CON DISCAPACIDAD,ESTATAL,8,, 
455cb2657aaa59e32fad80cb0b65b9dc,FOUNDATION,FUNDACION ALAMEDILLAS,"AVENIDA ABRANTES,45",40.381211,-3.7272219,unknown,28025,MADRID,CARABANCHEL,ABRANTES,G86465580,10/11/2021,915651468,ADMINISTRACION@ALAMEDILLAS.ORG,unknown,INFANTILES,ESTATAL,9,, 
d5ff135377d39f1de7372c95c74dd962,FOUNDATION,"FUNDACION YOUR OWN WATER (TU PROPIA AGUA),","CALLE VELAZQUEZ,25",40.424164,-3.684628899999999,6º A,28001,MADRID,CENTRO,RECOLETOS,G87697553,23/11/2021,654963812,prieres@gmail.com,unknown,PARA LA COOPERACIÓN AL DESARROLLO,ESTATAL,8,, 
015e31933548461020e2ba448e85995e,FOUNDATION,FUNDACION NANTIK LUM,"PASEO CASTELLANA,89",40.4496248,-3.6919802,BAJO,28046,MADRID,TETUAN,CUATRO CAMINOS,G83662098,30/11/2021,917374827,patriciaalguero@nantiklum.org,http://www.nantiklum.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,7,, 
3cc578f087ea520aefaaf92c802c1a34,FOUNDATION,FUNDACION KYRIOS DE APOYO PERSONAL,"CALLE LAUREL,21",40.4028764,-3.704466,1º B,28005,MADRID,ARGANZUELA,ACACIAS,G85846145,02/12/2021,914574694,aliciajm@ftkyrios.org,http://www.ftkyrios.org,DE PERSONAS CON DISCAPACIDAD,ESTATAL,6,, 
ca4b33532855080dfa79cf8a925d146d,FOUNDATION,FUNDACION PSICOLOGIA SIN FRONTERAS,"CUESTA SAN VICENTE,4",40.4217363,-3.713807,PLANTA 6ª,28008,MADRID,MONCLOA-ARAVACA,ARGUELLES,G86887411,11/01/2022,600425769,psf@psicologossinfronteras.net,unknown,DE SALUD Y APOYO MUTUO,ESTATAL,3,, 
4b04b0dcd2ade339a3d7ce13252a29d4,FOUNDATION,FUNDACION EDUCATIVA AGORA,"CALLE MARQUES DE PORTUGALETE,17",40.4467656,-3.6454729,unknown,28027,MADRID,CIUDAD LINEAL,SAN PASCUAL,G87934782,24/01/2022,619762602,contacto@fundagora.org,http://www.fundagora.com,DE ESTUDIANTES /ALUMNADO,COMUNIDAD DE MADRID,5,, 
ab2481c9f93d0ed3033a3281d865ccb2,FOUNDATION,FUNDACION ASPEN INSTITUTE ESPAÑA,"CALLE PRINCESA,18",40.4267414,-3.7124525,BAJO IZQ,28008,MADRID,CENTRO,UNIVERSIDAD,G86104965,24/01/2022,684280445,diego.herrero@aspeninstitute.es,https://aspeninstitute.es/,OTRAS DE ACCIÓN SOCIAL,ESTATAL,13,, 
f3a3a63a79eb1831b0a2776bfd20d838,FOUNDATION,FUNDACION HAY SALIDA,"CALLE ENRIQUE LARRETA,7",40.4675506,-3.686626,ENTREPLANTA A,28036,MADRID,CHAMARTIN,CASTILLA,G85913358,24/01/2022,912504875,info@fundacionhaysalida.com,https://www.fundacionhaysalida.com,DE SALUD Y APOYO MUTUO,COMUNIDAD DE MADRID,9,, 
06f2e099b4f87109d52e15d7c05f0084,FOUNDATION,FUNDACION PSICO-BALLET MAITE LEON,"CALLE VIZCONDE DE LOS ASILOS,5",40.4406732,-3.638266999999999,unknown,28027,MADRID,CIUDAD LINEAL,QUINTANA,G78392941,15/03/2022,917422320,psicoballet@psicoballetmaiteleon.org,http://www.psicoballetmaiteleon.org,CULTURALES Y CASAS REGIONALES,ESTATAL,7,, 
b2b7c555125ecacf4bb7678d9dc39a21,FOUNDATION,FUNDACION ACOMPAÑANDO PROCESOS,"CALLE PRINCIPE DE VERGARA,122",40.4411734,-3.6785117,5º B,28002,MADRID,CHAMARTIN,PROSPERIDAD,G02731156,29/03/2022,661584994,acomprocesos@gmail.com,unknown,FAMILIAS,ESTATAL,4,, 
ab24cd2b811ee48a416fc7a833d736a9,FOUNDATION,FUNDACION PADRE GARRALDA-HORIZONTES ABIERTOS,"CALLE PADRE RUBIO,76",40.4721616,-3.6966202,BAJO,28029,MADRID,TETUAN,ALMENARA,G83618850,26/04/2022,918317533,cfavieres@horizontesabiertos.org,http://www.horizontesabiertos.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,10,, 
a5ff5d4b0a0d7b3e4d64147037d8c344,FOUNDATION,FUNDACION IBN BATTUTA,"CALLE PUERTO DEL MILAGRO,6",40.3845541,-3.6578536,unknown,28018,MADRID,,PALOMERAS BAJAS,G66052960,26/04/2022,914682859,aallaouzi@fundacionibnbattuta.org,http://www.fundacionibnbattuta.org,DE INMIGRANTES,ESTATAL,8,, 
de3c1a733c9c51de130bc7ae775fd930,FOUNDATION,"RADIO ECCA, FUNDACION CANARIA","CALLE GERANIOS,30",40.4720449,-3.693426799999999,unknown,28029,MADRID,TETUAN,ALMENARA,G35103431,10/05/2022,915931165,s.bueno@radioecca.org,http://www.radioecca.org,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,15,, 
7dc3338d429a3114842ca29dbbfccfef,FOUNDATION,FUNDACION RAILES,"AVENIDA RAFAEL ALBERTI,4",40.3915276,-3.6383461,unknown,28038,MADRID,,PALOMERAS SURESTE,G67887000,10/05/2022,913807370,direccion.general@fundacionrailes.org,unknown,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,10,, 
5bf8aaef51c6e0d363cbe554acaf3f20,FOUNDATION,FUNDACION SEGUNDA PARTE,"PLAZA PUERTO DE LA CRUZ,3",40.4784279,-3.7157047,BAJO 2,28029,MADRID,FUENCARRAL-EL PARDO,EL PILAR,G06764062,25/05/2022,625325109,juanjo.gh@fundacionsegundaparte.org,https://fundacionsegundaparte.org/,DEPORTIVAS,ESTATAL,8,, 
0314c9b108b8c39f1cf878ed93fdd5ae,FOUNDATION,FUNDACION SAN EZEQUIEL MORENO,"CALLE GERMAN PEREZ CARRASCO,85",40.4380941,-3.6398711,unknown,28027,MADRID,CIUDAD LINEAL,QUINTANA,G50884907,10/06/2022,622259179,infomadrid@fundacionsanezequiel.org,unknown,OTRAS DE ACCIÓN SOCIAL,ESTATAL,8,, 
a6a767bbb2e3513233f942e0ff24272c,FOUNDATION,FUNDACION LA SALLE SAN JOSE,"CALLE LA SALLE,8",40.4661392,-3.7809325,,28023,MADRID,,VALDEMARIN,G80442452,13/06/2022,676121523,comunicacion@lasallesanjoseobrasocial.es,unknown,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,3,, 
6734fa703f6633ab896eecbdfad8953a,FOUNDATION,FUNDACION M.TRINIDAD CARRERAS,"CALLE BUESO PINEDA,21",40.4535772,-3.6564115,unknown,28043,MADRID,CIUDAD LINEAL,SAN JUAN BAUTISTA,G86199221,13/06/2022,682927615,bdiaz@fundacionmtrinidadcarreras.org,http://www.fundacionmtrinidadcarreras.org,PARA LA COOPERACIÓN AL DESARROLLO,ESTATAL,6,, 
440924c5948e05070663f88e69e8242b,FOUNDATION,FUNDACION HOSPITALARIA DE LA ORDEN DE MALTA EN ESPAÑA,"CALLE FLORA,3",40.4182682,-3.7081616,BAJO,28013,MADRID,CENTRO,SOL,G78135498,05/07/2022,691817987,gerente@ordendemalta.es,unknown,DE DERECHOS HUMANOS,ESTATAL,6,, 
0777acff7c9ab34562699e4e1d05affb,FOUNDATION,SAVE THE CHILDREN,"CALLE DOCTOR ESQUERDO,138",40.40550630000001,-3.6713078,unknown,28007,MADRID,RETIRO,PACIFICO,G79362497,05/07/2022,667933764,accion.social@savethechildren.org,unknown,INFANTILES,ESTATAL,14,, 
8b5c8441a8ff8e151b191c53c1842a38,FOUNDATION,MENSAJEROS DE LA PAZ,"CALLE RIBERA DE CURTIDORES,2",40.4094639,-3.707531699999999,unknown,28005,MADRID,CENTRO,EMBAJADORES,G82040684,05/07/2022,913645112,nieves@mensajerosdelapaz.org,unknown,FAMILIAS,ESTATAL,10,, 
26ff6f4ca1cfca4861eb91876f706746,FOUNDATION,FUNDACION ESPERANZA Y ALEGRIA,"CALLE ZURBARAN,30",40.4293578,-3.6903113,BAJO E,28010,MADRID,CHAMBERI,ALMAGRO,G83014233,19/07/2022,913106962,administracion@fundacionesperanzayalegria.org,http://www.fundacionesperanzayalegria.org,PARA LA COOPERACIÓN AL DESARROLLO,ESTATAL,6,, 
bba6bca05fecde04c682328e44b974b7,FOUNDATION,FUNDACION SOCIAL DISTRICT,"CALLE ALAMEDA,22",40.4107962,-3.6939125,unknown,28014,MADRID,CENTRO,CORTES,G99443871,18/07/2022,666552050,proyectos@musicosporlasalud.org,https://musicosporlasalud.org/,OTRAS DE ACCIÓN SOCIAL,ESTATAL,5,, 
b837305e43f7e535a1506fc263eee3ed,FOUNDATION,FUNDACION MARIANA ALLSOPP,"CALLE GARCIA DE PAREDES,21",40.4369512,-3.7007391,PORTAL A,28010,MADRID,CHAMBERI,TRAFALGAR,G87835351,18/07/2022,600698527,direccion@fundacionmarianaallsopp.org,http://www.fundacionmarianaallsopp.org,DE MUJERES,ESTATAL,5,, 
861578d797aeb0634f77aff3f488cca2,FOUNDATION,FUNDACION SOYSOL,"CALLE LAGUNAS DE NEILA,10",40.3524493,-3.7075843,2º E,28041,MADRID,VILLAVERDE,VILLAVERDE ALTO C.H.,G42937482,03/08/2022,636926941,pnovoa@fundacionsoysol.org,http://www.fundacionsoysol.org,MEDIOAMBIENTALES Y ECOLOGISTAS,ESTATAL,3,, 
65ae450c5536606c266f49f1c08321f2,FOUNDATION,FUNDACION CANIS MAJORIS,"CALLE BARBARA DE BRAGANZA,10",40.4233502,-3.6927134,1º IZQ,28004,MADRID,CENTRO,JUSTICIA,G86214749,05/08/2022,609109351,CEO@FCMAJORIS.ES,http://www.canismajoris.es,OTRAS DE ACCIÓN SOCIAL,ESTATAL,6,, 
