id,type,name,address,latitude,longitude,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,website,category,geographical_scope,num_affiliates,asoc_affiliated,belongs_to
e6af401c28c1790eaef7d55c92ab6ab6,FEDERATION,CONFEDERACION DE ASOCIACIONES DE ENFERMOS DE CROHN Y COLITIS ULCEROSA DE ESPAÑA - ACCU ESPAÑA,"CALLE ENRIQUE TROMPETA, 6",40.39267299999999,-3.6956669,BAJO 1,28045,MADRID,ARGANZUELA,CHOPERA,G82047143,2014-05-03T00:00:00Z,915426326,accuesp@accuesp.com,http://www.accuesp.com,DE SALUD Y APOYO MUTUO,ESTATAL,716,1,
a78482ce76496fcf49085f2190e675b4,FEDERATION,"LIGA REUMATOLOGICA ESPAÑOLA, ASOCIACION DE ORGANIZACIONES Y PERSONAS CON ENFERMEDADES REUMATICAS Y MUSCULOESQUELETICAS - LIRE","PASEO DELICIAS, 30",40.4045482,-3.6938232,PLANTA 2ª,28045,MADRID,ARGANZUELA,PALOS DE MOGUER,G28511848,2013-02-12T00:00:00Z,692271099,lire@lire.es,http://www.lire.es,DE SALUD Y APOYO MUTUO,ESTATAL,125,3,
d53697441ef12a45422f6660202f9840,FEDERATION,DOWN ESPAÑA - FEDERACION ESPAÑOLA DE INSTITUCIONES PARA EL SINDROME DE DOWN,"CALLE MACHAQUITO, 58",40.4576841,-3.6259696,BAJO,28043,MADRID,HORTALEZA,PIOVERA,G80245780,2013-11-11T00:00:00Z,917160710,downespana@sindromedown.net,http://www.sindromedown.net,DE SALUD Y APOYO MUTUO,ESTATAL,1108,5,
d210cf373cf002a04ec72ee395f66306,FEDERATION,FEDERACION DE PERSONAS SORDAS DE LA COMUNIDAD DE MADRID - FESORCAM,"CALLE FLORESTAN AGUILAR, 11",40.4308795,-3.6678839,BAJO,28028,MADRID,SALAMANCA,GUINDALERA,G78509288,2013-06-27T00:00:00Z,917253757,administracion2@fesorcam.org,http://www.fesorcam.org,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,380,2,
08f38e0434442128fab5ead6217ca759,FEDERATION,ASOCIACION MADRILEÑA DE ORGANIZACIONES DE ATENCION A LAS PERSONAS CON PARALISIS CEREBRAL Y AFINES (ASPACE MADRID),"CALLE TABATINGA, 11",40.4444406,-3.6322663,unknown,28027,MADRID,SAN BLAS-CANILLEJAS,EL SALVADOR,G82633256,2013-01-23T00:00:00Z,670318674,proyectos@aspacemadrid.org,http://www.aspacemadrid.org,DE SALUD Y APOYO MUTUO,COMUNIDAD DE MADRID,581,10,
ad47a008a2f806aa6eb1b53852cd8b37,FEDERATION,ASOCIACION DE CLUBES DE PELOTA DE MADRID Y SIGLA - ACPM,"CALLE BENIDORM, 28",40.4314632,-3.6515144,BAJO H,28017,MADRID,CIUDAD LINEAL,VENTAS,G86519675,2012-05-12T00:00:00Z,913265350,ortegocuesta@gmail.com,http://www.asociacioncpm.org,DEPORTIVAS,COMUNIDAD DE MADRID,45,2,
cdd96eedd7f695f4d61802f8105ba2b0,FEDERATION,FEDERACION DE GRUPOS TRADICIONALES MADRILEÑOS,"CALLE SIERRA DE CONTRAVIESA, 14",40.384337,-3.6708604,BAJO,28053,MADRID,PUENTE DE VALLECAS,ENTREVIAS,G79307955,2012-11-26T00:00:00Z,669751037,federacion.grupos.tradicionales@gmail.com,http://www..federaciongrupostradicionalesmadrilenos.com,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,592,7,
2e74c2cf88f68a68c84e9509abc7ea56,FEDERATION,FEDERACION MADRILEÑA DE FOLCLORE,"AVENIDA CORDOBA, 15",40.385096,-3.6978156,unknown,28026,MADRID,USERA,ALMENDRALES,G82620667,2012-10-22T00:00:00Z,609143675,director@balletfolcloricodemadrid.es,unknown,CULTURALES Y CASAS REGIONALES,ESTATAL,581,4,
3a0844cee4fcf57de0c71e9ad3035478,FEDERATION,FEDERACION ESPAÑOLA DE TRANSPLANTADOS DE CORAZON (FETCO),"CALLE CERRO BLANCO, 14",40.3817485,-3.7164792,LOCAL 19,28026,MADRID,USERA,ZOFIO,G81414328,2012-03-09T00:00:00Z,917510479,presidencia@fetco.es,http://www.fetco.es,DE SALUD Y APOYO MUTUO,ESTATAL,152,1,
e97c864e8ac67f7aed5ce53ec28638f5,FEDERATION,"CONFEDERACION DE ASOCIACIONES INDEPENDIENTES DE JUBILADOS, RETIRADOS Y PENSIONISTAS - C.A.I.","CALLE CONCEPCION JERONIMA, 8",40.414001,-3.7051202,CENTRO - 3º IZQ,28012,MADRID,CENTRO,SOL,G79044194,2012-02-08T00:00:00Z,913690738,ragaca55@gmail.com,unknown,"DE PERSONAS MAYORES, JUBILADAS Y PENSIONISTAS",ESTATAL,34,1,
028ee724157b05d04e7bdcf237d12e60,FEDERATION,FEDERACION DE ASOCIACIONES DE INGENIEROS INDUSTRIALES DE ESPAÑA,"CALLE GENERAL ARRANDO, 38",40.4316262,-3.6930899,unknown,28010,MADRID,CHAMBERI,ALMAGRO,G28214377,2012-07-26T00:00:00Z,915210070,faiie@iies.es,http://www.ingenierosindustriales.es,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",ESTATAL,6867,1,
daaaf13651380465fc284db6940d8478,FEDERATION,UNION DE ASOCIACIONES DE INGENIEROS TECNICOS INDUSTRIALES  Y GRADUADOS EN INGENIERIA DE LA RAMA INDUSTRIAL DE ESPAÑA (UAITIE),"AVENIDA PABLO IGLESIAS, 2",40.4426774,-3.704842599999999,2ª PLANTA,28003,MADRID,CHAMBERI,VALLEHERMOSO,G28196061,2012-07-23T00:00:00Z,915541806,uaitie@uaitie.es,http://www.uaitie.es,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",ESTATAL,6867,1,
2417dc8af8570f274e6775d4d60496da,FEDERATION,FEDERACION ESPAÑOLA SINDROME X FRAGIL,"PLAZA CARBALLO, 8",40.47774700000001,-3.7048894,10º - 3,28029,MADRID,FUENCARRAL-EL PARDO,EL PILAR,G61897948,2012-07-16T00:00:00Z,629964478,jguzman@xfragil.org,http://xfragil.org,DE SALUD Y APOYO MUTUO,ESTATAL,114,1,
f35a2bc72dfdc2aae569a0c7370bd7f5,FEDERATION,FEDERACION ESPAÑOLA DE BANCOS DE ALIMENTOS,"CARRETERA COLMENAR VIEJO, KM. 12,800",40.5785398,-3.7052138,CIUDAD ESCOLAR,28049,MADRID,FUENCARRAL-EL PARDO,EL PARDO,G82410432,2012-06-19T00:00:00Z,917356390,angeles@fesbal.org,http://www.fesbal.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,556,1,
f12f2b34a0c3174269c19e21c07dee68,FEDERATION,FEDERACION DE MUJERES Y FAMILIAS DEL AMBITO RURAL - AMFAR,"CALLE AGUSTIN DE BETANCOURT, 17",40.4444395,-3.6954982,7ª PLANTA,28003,MADRID,CHAMBERI,RIOS ROSAS,V82616582,2012-06-20T00:00:00Z,667696906,amfarcr@mujerrural.com,http://www.mujerrural.com,DE MUJERES,ESTATAL,1985,1,
09a5e2a11bea20817477e0b1dfe2cc21,FEDERATION,FEDERACION DE ASOCIACIONES DE CONSUMIDORES Y USUARIOS DE LOS MEDIOS (ICMEDIA),"CALLE RUFINO BLANCO, 8",40.4277879,-3.6664908,3º B,28028,MADRID,SALAMANCA,FUENTE DEL BERRO,G80508682,2012-06-18T00:00:00Z,915349018,mpellico@icmedianet.org,unknown,DE PERSONAS CONSUMIDORAS Y USUARIAS,ESTATAL,80,1,
06c284d3f757b15c02f47f3ff06dc275,FEDERATION,ORGANIZACION IMPULSORA DE DISCAPACITADOS (O.I.D.),"CALLE GRAN VIA, 57",40.4218207,-3.708866499999999,7º B,28013,MADRID,,PALACIO,G47337118,2012-06-18T00:00:00Z,925054000,abogadosoid@gmail.com,unknown,OTRAS DE ACCIÓN SOCIAL,INTERNACIONAL,79,1,
c60d870eaad6a3946ab3e8734466e532,FEDERATION,FEDERACION DE COMUNIDADES ANDALUZAS CENTRO DE ESPAÑA - FECACE,"CALLE GRAN VIA, 29",40.4199556,-3.7032848,4º - 14,28013,MADRID,CENTRO,SOL,V79083754,2012-06-18T00:00:00Z,915320037,secretaria@fecace.com,http://www.fecace.es,CULTURALES Y CASAS REGIONALES,ESTATAL,970,3,
48c3ec5c3a93a9e294a8a6392ccedeb4,FEDERATION,LIGA ESPAÑOLA DE LA EDUCACION Y LA CULTURA POPULAR (L.E.E.C.P.),"CALLE VALLEHERMOSO, 54",40.4359481,-3.7083511,1º - 1,28015,MADRID,CHAMBERI,ARAPILES,G78519543,2012-10-01T00:00:00Z,915945338,laliga@ligaeducacion.org,http://www.ligaeducacion.org,CULTURALES Y CASAS REGIONALES,ESTATAL,45,1,
2288f691b58edecadcc9a8691762b4fd,FEDERATION,COORDINADORA NACIONAL DE ARTRITIS - CONARTRITIS,"CALLE FERROCARRIL, 18",40.4010697,-3.6955924,2º -  OFICINA 1,28045,MADRID,ARGANZUELA,PALOS DE MOGUER,G84188671,2011-12-16T00:00:00Z,915352141,conartritis@conartritis.org,http://www.conartritis.org,DE SALUD Y APOYO MUTUO,ESTATAL,432,1,
250413d2982f1f83aa62a3a323cd2a87,FEDERATION,FEDERACION ECOM - FEDERACION DE ENTIDADES DE PERSONAS CON DISCAPACIDAD FISICA,"CALLE GERMAN PEREZ CARRASCO, 65",40.436857,-3.642721099999999,LOCAL,28027,MADRID,CIUDAD LINEAL,QUINTANA,G08803801,2011-02-21T00:00:00Z,934515550,unknown,unknown,DE SALUD Y APOYO MUTUO,ESTATAL,0,9,
cb70ab375662576bd1ac5aaf16b3fca4,FEDERATION,FEDERACION DE CASAS REGIONALES EN MADRID,"CALLE HEXAGONOS, S/N",40.4125075,-3.7416013,RECINTO FERIAL CASA DE CAMPO,28011,MADRID,MONCLOA-ARAVACA,CASA DE CAMPO,V28930287,1988-04-10T00:00:00Z,913166216,unknown,unknown,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,53280,27,
d254c8a084d4545bd80577481aa03076,FEDERATION,FEDERACION MADRILEÑA DE ESCULTISMO (F.M.E.),"CALLE HORTALEZA, 19",40.42160579999999,-3.7003533,1º IZQ,28004,MADRID,HORTALEZA,VALDEFUENTES,G82839762,2010-02-24T00:00:00Z,914294321,info@madridscout.org,http://www.madridscout.org,JUVENILES,COMUNIDAD DE MADRID,6150,2,
619205da514e83f869515c782a328d3c,FEDERATION,FEDERACION SCOUT REGIONAL DE MADRID,"AVENIDA CIUDAD DE BARCELONA, 208",40.3997274,-3.6723126,1º A,28007,MADRID,RETIRO,ADELFAS,G80727225,2009-12-11T00:00:00Z,914615591,oficinafsrm@gmail.com,http://federacionscoutregionaldemadrid.com,JUVENILES,COMUNIDAD DE MADRID,321,4,
6211080fa89981f66b1a0c9d55c61d0f,FEDERATION,ASOCIACION DE EMPRESARIOS DE LA PEQUEÑA Y MEDIANA EMPRESA DE VILLAVERDE - USERA (FACOVU),"AVENIDA OROVILLA, 54",40.3586382,-3.6901373,SEMILLERO DE EMPRESAS DE VILLAVERDE,28041,MADRID,VILLAVERDE,LOS ROSALES,G83915421,2009-08-07T00:00:00Z,917160620,unknown,unknown,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",DISTRITO,540,8,
ffedf5be3a86e2ee281d54cdc97bc1cf,FEDERATION,UNION DE FEDERACIONES DEPORTIVAS MADRILEÑAS (UFEDEMA),"CALLE CASTELLO, 107",40.4353352,-3.680824899999999,1º B,28006,MADRID,SALAMANCA,CASTELLANA,G79163721,2009-01-07T00:00:00Z,915621232,ufedema@ufedema.es,http://www.ufedema.com,DEPORTIVAS,COMUNIDAD DE MADRID,3,57,
80537a945c7aaa788ccfcdf1b99b5d8f,FEDERATION,ASOCIACION MADRILEÑA DE EMPRESAS DE INSERCION (AMEI),"CALLE MONTERA, 10",40.4175612,-3.702565899999999,"12, 2º 6ª",28013,MADRID,CENTRO,SOL,G81181380,2009-03-06T00:00:00Z,915220843,amei@amei.es,http://www.amei.es,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",COMUNIDAD DE MADRID,8,8,
f6c79f4af478638c39b206ec30ab166b,FEDERATION,CONFEDERACION NACIONAL DE MUJERES EN IGUALDAD,"CALLE ARROYO DEL OLIVAR, 162",40.3881869,-3.6518792,LOCAL PUERTA DE CALLE,28018,MADRID,PUENTE DE VALLECAS,PORTAZGO,G80409105,2009-02-27T00:00:00Z,915577071,info@mujeresenigualdad.com,http://www.mujeresenigualdad.com,DE MUJERES,ESTATAL,10633,29,
487d4c6a324446b3fa45b30cfcee5337,FEDERATION,FEDERACION DE COMERCIO AGRUPADO Y MERCADOS DE LA COMUNIDAD DE MADRID - COCAM,"CALLE CONDE DE TORRALBA, 11",40.4784309,-3.6849439,1ª PLANTA,28046,MADRID,CHAMARTIN,CASTILLA,G83185314,2009-02-17T00:00:00Z,914754148,gerenciacocam@comerciomadrid.org,http://comerciomadrid.org,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",COMUNIDAD DE MADRID,1442,20,
2a8a812400df8963b2e2ac0ed01b07b8,FEDERATION,FEDERACION DE ASOCIACIONES DE FAMILIAS Y MUJERES DEL MEDIO RURAL DE LA COMUNIDAD DE MADRID - FEDERACION AFAMMER COMUNIDAD DE MADRID,"CALLE OVIEDO, 30",40.448746,-3.6989758,BAJO,28020,MADRID,TETUAN,CUATRO CAMINOS,G85603322,2009-09-02T00:00:00Z,918158449,unknown,unknown,DE MUJERES,COMUNIDAD DE MADRID,747,1,
f3d9de86462c28781cbe5c47ef22c3e5,FEDERATION,FEDERACION CATOLICA ESPAÑOLA DE SERVICIOS A LA JUVENTUD FEMENINA (ACISJF),"CALLE RAMOS CARRION, 9",40.4466139,-3.668543,SOTANO A,28002,MADRID,CHAMARTIN,PROSPERIDAD,V28596534,2009-12-01T00:00:00Z,914130482,comunicacion@federacionacisjf.com,http://www.federacionacisjf.com,OTRAS DE ACCIÓN SOCIAL,ESTATAL,31,1,
01894d6f048493d2cacde3c579c315a3,FEDERATION,PLATAFORMA DE ASOCIACIONES DE TETUAN,"CALLE MUNDILLO, 6",40.4653888,-3.6963103,unknown,28029,MADRID,TETUAN,VALDEACEDERAS,G84358340,2009-12-01T00:00:00Z,913151112,almenara@radioalmenara.net,unknown,OTRAS DE ACCIÓN SOCIAL,DISTRITO,0,0,
1368ba1ab6ed38bb1f26f36673739d54,FEDERATION,"CONFEDERACION DE EMPRESARIOS DE COMERCIO MINORISTA, AUTONOMOS Y DE SERVICIOS DE LA COMUNIDAD DE MADRID - CECOMA","CALLE DIEGO DE LEON, 58",40.4343597,-3.6771202,1º IZQ,28006,MADRID,SALAMANCA,LISTA,G79415089,2008-12-15T00:00:00Z,913093016,unknown,http://www.cecoma.org,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",COMUNIDAD DE MADRID,35000,43,
e45823afe1e5120cec11fc4c379a0c67,FEDERATION,CONFEDERACION GENERAL DE LA PEQUEÑA Y MEDIANA EMPRESA DEL ESTADO ESPAÑOL - COPYME,"PASEO INFANTA ISABEL, 17",40.4069569,-3.6874172,LOCAL,28014,MADRID,RETIRO,LOS JERONIMOS,G28613792,2008-07-11T00:00:00Z,914350612,confederacion@copyme.es,http://www.copyme.es,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",ESTATAL,6123,22,
5249ee8e0cff02ad6b4cc0ee0e50b7d1,FEDERATION,CONFEDERACION DEL COMERCIO ESPECIALIZADO DE LA COMUNIDAD DE MADRID - COCEM,"CALLE ALBERTO AGUILERA, 66",40.4308283,-3.7151318,1º DCHA,28015,MADRID,CHAMBERI,GAZTAMBIDE,G83517748,2008-06-11T00:00:00Z,918285707,presidencia@cocem.es,http://www.cocem.es,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",COMUNIDAD DE MADRID,20000,14,
2cad8fa47bbef282badbb8de5374b894,FEDERATION,FEDERACION DE CENTROS JUVENILES VALDOCO,"CALLE MARQUES DE LA VALDAVIA, 2",40.4062522,-3.6962292,1º,28012,MADRID,ARGANZUELA,PALOS DE MOGUER,G79462032,2008-08-01T00:00:00Z,911109140,valdoco@valdoco.org,http://www.valdoco.org,JUVENILES,ESTATAL,2485,12,
978d76676f5e7918f81d28e7d092ca0d,FEDERATION,FEDERACION DE PLATAFORMAS SOCIALES PINARDI,"CALLE MARQUES DE LA VALDAVIA, 2",40.4062522,-3.6962292,unknown,28012,MADRID,ARGANZUELA,PALOS DE MOGUER,G83169524,2008-08-01T00:00:00Z,914681252,pinardi@pinardi.com,http://www.pinardi.com,OTRAS DE ACCIÓN SOCIAL,ESTATAL,150,4,
a1d7311f2a312426d710e1c617fcbc8c,FEDERATION,FEDERACION DE EMPRESARIOS DE LA COMUNIDAD DE MADRID - FEDECAM,"CALLE ARROYO DE LA ELIPA, 12",40.4319447,-3.6434516,LOCAL 2,28017,MADRID,CIUDAD LINEAL,PUEBLO NUEVO,G82734724,2008-08-01T00:00:00Z,913680404,info@fedecam.es,http://www.fedecam.es,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",COMUNIDAD DE MADRID,10000,43,
a03fa30821986dff10fc66647c84c9c3,FEDERATION,COMITE DE ENTIDADES REPRESENTANTES DE PERSONAS CON DISCAPACIDAD DE LA COMUNIDAD AUTONOMA DE MADRID - CERMI,"CALLE PRIM, 3",40.4220662,-3.694831699999999,3º DESPACHO 321,28004,MADRID,CENTRO,JUSTICIA,G82698846,2008-08-01T00:00:00Z,915229265,cermimadrid@cermimadrid.org,http://www.cermimadrid.org,DE SALUD Y APOYO MUTUO,COMUNIDAD DE MADRID,103000,10,
584b98aac2dddf59ee2cf19ca4ccb75e,FEDERATION,UNION DE RADIOS LIBRES Y COMUNITARIAS DE MADRID,"CALLE MAGNOLIAS, 35",40.468715,-3.6923836,unknown,28029,MADRID,TETUAN,ALMENARA,G81420093,2007-03-07T00:00:00Z,911410643,urcm.mariano@gmail.com,http://www.urcm.net,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,502,6,
8d8818c8e140c64c743113f563cf750f,FEDERATION,FEDERACION MADRILEÑA DE ASOCIACIONES DE PADRES Y AMIGOS DE LOS SORDOS - FEMAPAS,"CALLE MARTINEZ IZQUIERDO, 80",40.43513129999999,-3.6629612,LOCAL,28028,MADRID,SALAMANCA,GUINDALERA,G82687260,2007-03-22T00:00:00Z,913558964,unknown,unknown,DE SALUD Y APOYO MUTUO,COMUNIDAD DE MADRID,395,2,
06964dce9addb1c5cb5d6e3d9838f733,FEDERATION,"FEMAS - FEDERACION MADRILEÑA DE FEDERACIONES Y ASOCIACIONES DE PREJUBILADOS, JUBILADOS Y PENSIONISTAS","CALLE MONTERA, 34",40.4191302,-3.7018546,1º - 3,28013,MADRID,CENTRO,SOL,G83928861,2007-02-19T00:00:00Z,915239881,unknown,unknown,"DE PERSONAS MAYORES, JUBILADAS Y PENSIONISTAS",ESTATAL,1083,1,
6f2688a5fce7d48c8d19762b88c32c3b,FEDERATION,FEDERACION DE AFRICANOS EN EL MUNDO - FAM,"CALLE PUERTO DE SOMIEDO, 21",40.3888615,-3.6485536,BAJO A,28038,MADRID,PUENTE DE VALLECAS,PORTAZGO,G84855543,2006-11-14T00:00:00Z,648975968,unknown,unknown,DE INMIGRANTES,ESTATAL,311,3,
8d55a249e6baa5c06772297520da2051,FEDERATION,FEDERACION DE ASOCIACIONES DE RUMANOS EN ESPAÑA - FEDROM,"CALLE WAD-RAS, 19",40.4557784,-3.7080548,BAJO,28039,MADRID,PUENTE DE VALLECAS,ENTREVIAS,G84130517,2006-10-25T00:00:00Z,913982336,unknown,unknown,DE INMIGRANTES,ESTATAL,0,8,
29530de21430b7540ec3f65135f7323c,FEDERATION,FEDERACION DE ASOCIACIONES DE DISTROFIAS HEREDITARIAS DE RETINA DE ESPAÑA FARPE,"CALLE MONTERA, 24",40.4185112,-3.7019337,4º J,28013,MADRID,CENTRO,SOL,G79386348,2006-10-25T00:00:00Z,915320707,farpe@retinosisfarpe.org,http://www.retinosisfarpe.org,DE SALUD Y APOYO MUTUO,ESTATAL,600,1,
e1314fc026da60d837353d20aefaf054,FEDERATION,FEDERACION DE ASOCIACIONES DE MUJERES CONCEPCION ARENAL,"PLAZA CORTES, 4",40.4159034,-3.6955958,4º DCHA,28014,MADRID,CENTRO,CORTES,G80825524,2006-05-06T00:00:00Z,913555462,unknown,unknown,DE MUJERES,ESTATAL,262,1,
c164bbc9d6c72a52c599bbb43d8db8e1,FEDERATION,FEDERACION ESTATAL DE ASOCIACIONES DE INMIGRANTES Y REFUGIADOS EN ESPAÑA - FERINE,"CALLE NAVARRA, 35",40.4536051,-3.7054571,LOCAL,28039,MADRID,TETUAN,BELLAS VISTAS,G84548825,2006-04-21T00:00:00Z,911539953,unknown,http://www.ferine.es,DE INMIGRANTES,ESTATAL,440,30,
f5c3dd7514bf620a1b85450d2ae374b1,FEDERATION,FEDERACION DE USUARIOS-CONSUMIDORES INDEPENDIENTES DE LA COMUNIDAD DE MADRID - CICM,"CALLE JOAQUIN COSTA, 61",40.441164,-3.6809392,BJ. DCHA,28002,MADRID,CHAMARTIN,EL VISO,G79453916,2006-02-21T00:00:00Z,915640118,fuciest@hotmail.com,http://www.fucimadrid.es,DE PERSONAS CONSUMIDORAS Y USUARIAS,COMUNIDAD DE MADRID,4761,3,
d1e946f4e67db4b362ad23818a6fb78a,FEDERATION,UNION DE COOPERATIVAS DE CONSUMIDORES Y USUARIOS DE MADRID - UNCUMA,"CALLE ANCORA, 10",40.40280629999999,-3.6924793,1º B,28045,MADRID,CIUDAD LINEAL,QUINTANA,F28582435,2006-02-17T00:00:00Z,635543582,presidencia@uncuma.coop,http://www.uncuma.coop.,DE PERSONAS CONSUMIDORAS Y USUARIAS,COMUNIDAD DE MADRID,21267,6,
442cde81694ca09a626eeddefd1b74ca,FEDERATION,FEVOCAM-PLATAFORMA DE ENTIDADES DE VOLUNTARIADO DE LA COMUNIDAD AUTONOMA DE MADRID,"CALLE MELQUIADES BIENCINTO, 7",40.3971796,-3.669018,3ª PLANTA,28053,MADRID,PUENTE DE VALLECAS,SAN DIEGO,V80630957,2005-02-11T00:00:00Z,915410436,info@fevocam.org,http://www.fevocam.org,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,144265,67,
515ab26c135e92ed8bf3a594d67e4ade,FEDERATION,FEDERACION UNION CIVICA NACIONAL DE CONSUMIDORES Y AMAS DE HOGAR DE ESPAÑA - UNAE,"CALLE VILLANUEVA, 8",40.4225496,-3.6892167,3º,28001,MADRID,CENTRO,RECOLETOS,G78405768,2005-09-26T00:00:00Z,915757219,jrlozano64@yahoo.es,http://www.federacionunae.com,DE PERSONAS CONSUMIDORAS Y USUARIAS,COMUNIDAD DE MADRID,10712,2,
6a81681a7af700c6385d36577ebec359,FEDERATION,AGRUPACION DE DESARROLLO LOS MOLINOS,"CALLE ANDRES MELLADO, 10",40.4313446,-3.7143379,BAJO D,28015,MADRID,CHAMBERI,GAZTAMBIDE,G83347088,2005-07-13T00:00:00Z,915912336,coordinacion@admolinos.org,http://www.admolinos.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,90,1,
a0f3601dc682036423013a5d965db9aa,FEDERATION,FEDERACION DE ALCOHOLICOS DE LA COMUNIDAD DE MADRID,"PASEO DELICIAS, 65",40.3986575,-3.6939817,"BLOQ A, ESC. 1, OFIC. 1",28045,MADRID,ARGANZUELA,DELICIAS,G78431764,2005-06-28T00:00:00Z,639205084,facoma1986@outlook.com,https://facoma.org/,DE SALUD Y APOYO MUTUO,COMUNIDAD DE MADRID,220,4,
faafda66202d234463057972460c04f5,FEDERATION,ASDE EXPLORADORES DE MADRID,"CALLE HORTALEZA, 19",40.42160579999999,-3.7003533,1º IZQ.,28004,MADRID,CENTRO,JUSTICIA,G78617362,2005-05-13T00:00:00Z,915219158,edm@exploradoresdemadrid.org,http://www.exploradoresdemadrid.org,JUVENILES,COMUNIDAD DE MADRID,3903,32,
076023edc9187cf1ac1f1163470e479a,FEDERATION,FEDERACION INDEPENDIENTE DE ASOCIACIONES DE VECINOS DE LA COMUNIDAD DE MADRID - FIAVECAM,"CALLE VELERO, 19",40.4532816,-3.5935518,unknown,28042,MADRID,BARAJAS,ALAMEDA DE OSUNA,G84199017,2005-04-21T00:00:00Z,913249830,fiavecam@gmail.com,unknown,VECINALES,COMUNIDAD DE MADRID,1378,3,
d961e9f236177d65d21100592edb0769,FEDERATION,FEDERACION INJUCAM PARA LA PROMOCION DE LA INFANCIA Y LA JUVENTUD,"CALLE CARPINTERIA, 12",40.4257587,-3.6217941,1ª PLANTA,28037,MADRID,,AMPOSTA,G82237827,2005-03-17T00:00:00Z,913240954,gestion@injucam.org,http://www.injucam.org,INFANTILES,COMUNIDAD DE MADRID,850,18,
596f713f9a7376fe90a62abaaedecc2d,FEDERATION,CONFEDERACION DE ASOCIACIONES DE CONSUMIDORES Y USUARIOS DE LA COMUNIDAD DE MADRID - CECU MADRID,"CALLE CAVA BAJA, 30",40.4122855,-3.7095033,unknown,28005,MADRID,,PALACIO,G80684004,2005-11-03T00:00:00Z,913640276,info@cecumadrid.org,http://www.cecumadrid.org,DE PERSONAS CONSUMIDORAS Y USUARIAS,COMUNIDAD DE MADRID,2564,4,
fe70c36866add1572a8e2b96bfede7bf,FEDERATION,FEDERACION DE MUJERES PROGRESISTAS,"CALLE RIBERA DE CURTIDORES, 3",40.409631,-3.7071221,unknown,28005,MADRID,CENTRO,EMBAJADORES,G78764966,2004-09-29T00:00:00Z,915390238,notificaciones@fmujeresprogresistas.org,http://www.fmujeresprogresistas.org,DE MUJERES,ESTATAL,407,18,
01d8bae291b1e4724443375634ccfa0e,FEDERATION,FEDERACION ESPAÑOLA DE ENFERMEDADES RARAS - FEDER,"CALLE DOCTOR CASTELO, 49",40.4203172,-3.6711774,1ª PLANTA,28009,MADRID,RETIRO,IBIZA,G91018549,2004-09-15T00:00:00Z,915334008,proyectos@enfermedades-raras.org,http://www.enfermedades-raras.org,DE SALUD Y APOYO MUTUO,ESTATAL,65761,117,
c26820b8a4c1b3c2aa868d6d57e14a79,FEDERATION,FEDERACION DE ASOCIACIONES DE PERSONAS CON DISCAPACIDAD FISICA Y ORGANICA DE LA COMUNIDAD DE MADRID. FAMMA-COCEMFE MADRID,"CALLE GALILEO, 69",40.437013,-3.710472199999999,BAJO DERECHA,28015,MADRID,CHAMBERI,ARAPILES,G78875408,2001-06-09T00:00:00Z,915933550,gestioninterna@famma.org,http://www.famma.org,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,10751,25,
28e209b61a52482a0ae1cb9f5959c792,FEDERATION,FEDERACION DE GRUPOS DE TEATRO AFICIONADO Y AMATEUR DE LA COMUNIDAD DE MADRID (FETAM),"PLAZA ESPAÑA, 6",40.4226402,-3.7119838,1ª PLANTA,28008,MADRID,,PALACIO,V82233974,2001-12-03T00:00:00Z,649745076,fetam@fetam.es,http://www.fetam.es,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,170,16,
242c100dc94f871b6d7215b868a875f8,FEDERATION,FEDERACION DE ASOCIACIONES EXTREMEÑAS EN LA COMUNIDAD DE MADRID,"CALLE GRAN VIA, 59",40.4220172,-3.7090772,4º C,28013,MADRID,,PALACIO,V79110029,1999-12-23T00:00:00Z,unknown,faecam@faecam.es,http://www.faecam.com,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,1845,9,
