id,type,name,address,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,internet,category,geographical_scope,asoc_totales,asoc_madrid,socios_madrid,num_affiliates,belongs_to
455cb2657aaa59e32fad80cb0b65b9dc,FOUNDATION,FUNDACION ALAMEDILLAS,"AVENIDA ABRANTES,45",unknown,28025,MADRID,ABRANTES,,G86465580,10/11/2021,915651468,ADMINISTRACION@ALAMEDILLAS.ORG,unknown,INFANTILES,ESTATAL,,,,9, 
d5ff135377d39f1de7372c95c74dd962,FOUNDATION,"FUNDACION YOUR OWN WATER (TU PROPIA AGUA),","CALLE VELAZQUEZ,25","PISO 6ª, PUERTA A",28001,MADRID,RECOLETOS,,G87697553,23/11/2021,654963812,prieres@gmail.com,unknown,PARA LA COOPERACIÓN AL DESARROLLO,ESTATAL,,,,8, 
015e31933548461020e2ba448e85995e,FOUNDATION,FUNDACION NANTIK LUM,"PASEO CASTELLANA,89",BAJO,28046,MADRID,CUATRO CAMINOS,,G83662098,30/11/2021,917374827,patriciaalguero@nantiklum.org,www.nantiklum.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,,,,7, 
3cc578f087ea520aefaaf92c802c1a34,FOUNDATION,FUNDACION KYRIOS DE APOYO PERSONAL,"CALLE LAUREL,21","PLANTA 1ª, PUERTA B",28005,MADRID,ACACIAS,,G85846145,02/12/2021,914574694,aliciajm@ftkyrios.org,WWW.FTKYRIOS.ORG,DE PERSONAS CON DISCAPACIDAD,ESTATAL,,,,6, 
ca4b33532855080dfa79cf8a925d146d,FOUNDATION,FUNDACION PSICOLOGIA SIN FRONTERAS,"CUESTA SAN VICENTE,4",PLANTA 6ª,28008,MADRID,ARGUELLES,,G86887411,11/01/2022,600425769,psf@psicologossinfronteras.net,unknown,DE SALUD Y APOYO MUTUO,ESTATAL,,,,3, 
4b04b0dcd2ade339a3d7ce13252a29d4,FOUNDATION,FUNDACION EDUCATIVA AGORA,"CALLE MARQUES DE PORTUGALETE,17",unknown,28027,MADRID,SAN PASCUAL,,G87934782,24/01/2022,619762602,contacto@fundagora.org,www.fundagora.com,DE ESTUDIANTES /ALUMNADO,COMUNIDAD DE MADRID,,,,5, 
ab2481c9f93d0ed3033a3281d865ccb2,FOUNDATION,FUNDACION ASPEN INSTITUTE ESPAÑA,"CALLE PRINCESA,18","PALNTA BAJA, PUERTA IZQUEIRDA",28008,MADRID,UNIVERSIDAD,,G86104965,24/01/2022,684280445,diego.herrero@aspeninstitute.es,https://aspeninstitute.es/,OTRAS DE ACCIÓN SOCIAL,ESTATAL,,,,13, 
f3a3a63a79eb1831b0a2776bfd20d838,FOUNDATION,FUNDACION HAY SALIDA,"CALLE ENRIQUE LARRETA,7","ENTREPLANTA, PUERTA A",28036,MADRID,CASTILLA,,G85913358,24/01/2022,912504875,info@fundacionhaysalida.com,https://www.fundacionhaysalida.com,DE SALUD Y APOYO MUTUO,COMUNIDAD DE MADRID,,,,9, 
06f2e099b4f87109d52e15d7c05f0084,FOUNDATION,FUNDACION PSICO-BALLET MAITE LEON,"CALLE VIZCONDE DE LOS ASILOS,5",unknown,28027,MADRID,QUINTANA,,G78392941,15/03/2022,917422320,psicoballet@psicoballetmaiteleon.org,www.psicoballetmaiteleon.org,CULTURALES Y CASAS REGIONALES,ESTATAL,,,,7, 
b2b7c555125ecacf4bb7678d9dc39a21,FOUNDATION,FUNDACION ACOMPAÑANDO PROCESOS,"CALLE PRINCIPE DE VERGARA,122","PISO 5º, LETRA B",28002,MADRID,PROSPERIDAD,,G02731156,29/03/2022,661584994,acomprocesos@gmail.com,unknown,FAMILIAS,ESTATAL,,,,4, 
ab24cd2b811ee48a416fc7a833d736a9,FOUNDATION,FUNDACION PADRE GARRALDA-HORIZONTES ABIERTOS,"CALLE PADRE RUBIO,76",BAJO,28029,MADRID,ALMENARA,,G83618850,26/04/2022,918317533,cfavieres@horizontesabiertos.org,www.horizontesabiertos.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,,,,10, 
a5ff5d4b0a0d7b3e4d64147037d8c344,FOUNDATION,FUNDACION IBN BATTUTA,"CALLE PUERTO DEL MILAGRO,6",unknown,28018,MADRID,PALOMERAS BAJAS,,G66052960,26/04/2022,914682859,aallaouzi@fundacionibnbattuta.org,www.fundacionibnbattuta.org,DE INMIGRANTES,ESTATAL,,,,8, 
de3c1a733c9c51de130bc7ae775fd930,FOUNDATION,"RADIO ECCA, FUNDACION CANARIA","CALLE GERANIOS,30",unknown,28029,MADRID,ALMENARA,,G35103431,10/05/2022,915931165,s.bueno@radioecca.org,www.radioecca.org,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,,,,15, 
7dc3338d429a3114842ca29dbbfccfef,FOUNDATION,FUNDACION RAILES,"AVENIDA RAFAEL ALBERTI,4",unknown,28038,MADRID,PALOMERAS SURESTE,,G67887000,10/05/2022,913807370,direccion.general@fundacionrailes.org,unknown,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,,,,10, 
5bf8aaef51c6e0d363cbe554acaf3f20,FOUNDATION,FUNDACION SEGUNDA PARTE,"PLAZA PUERTO DE LA CRUZ,3","PLANTA BAJA, PUERTA 2",28029,MADRID,EL PILAR,,G06764062,25/05/2022,625325109,juanjo.gh@fundacionsegundaparte.org,https://fundacionsegundaparte.org/,DEPORTIVAS,ESTATAL,,,,8, 
0314c9b108b8c39f1cf878ed93fdd5ae,FOUNDATION,FUNDACION SAN EZEQUIEL MORENO,"CALLE GERMAN PEREZ CARRASCO,85",unknown,28027,MADRID,QUINTANA,,G50884907,10/06/2022,622259179,infomadrid@fundacionsanezequiel.org,unknown,OTRAS DE ACCIÓN SOCIAL,ESTATAL,,,,8, 
a6a767bbb2e3513233f942e0ff24272c,FOUNDATION,FUNDACION LA SALLE SAN JOSE,"CALLE LA SALLE,8",28023- MADRID,28023,MADRID,VALDEMARIN,,G80442452,13/06/2022,676121523,comunicacion@lasallesanjoseobrasocial.es,unknown,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,,,,3, 
6734fa703f6633ab896eecbdfad8953a,FOUNDATION,FUNDACION M.TRINIDAD CARRERAS,"CALLE BUESO PINEDA,21",unknown,28043,MADRID,SAN JUAN BAUTISTA,,G86199221,13/06/2022,682927615,bdiaz@fundacionmtrinidadcarreras.org,www.fundacionmtrinidadcarreras.org,PARA LA COOPERACIÓN AL DESARROLLO,ESTATAL,,,,6, 
440924c5948e05070663f88e69e8242b,FOUNDATION,FUNDACION HOSPITALARIA DE LA ORDEN DE MALTA EN ESPAÑA,"CALLE FLORA,3",BAJO,28013,MADRID,SOL,,G78135498,05/07/2022,691817987,gerente@ordendemalta.es,unknown,DE DERECHOS HUMANOS,ESTATAL,,,,6, 
0777acff7c9ab34562699e4e1d05affb,FOUNDATION,SAVE THE CHILDREN,"CALLE DOCTOR ESQUERDO,138",unknown,28007,MADRID,PACIFICO,,G79362497,05/07/2022,667933764,accion.social@savethechildren.org,unknown,INFANTILES,ESTATAL,,,,14, 
8b5c8441a8ff8e151b191c53c1842a38,FOUNDATION,MENSAJEROS DE LA PAZ,"CALLE RIBERA DE CURTIDORES,2",unknown,28005,MADRID,EMBAJADORES,,G82040684,05/07/2022,913645112,nieves@mensajerosdelapaz.org,unknown,FAMILIAS,ESTATAL,,,,10, 
26ff6f4ca1cfca4861eb91876f706746,FOUNDATION,FUNDACION ESPERANZA Y ALEGRIA,"CALLE ZURBARAN,30","PISO BAJO, PUERTA E",28010,MADRID,ALMAGRO,,G83014233,19/07/2022,913106962,administracion@fundacionesperanzayalegria.org,www.fundacionesperanzayalegria.org,PARA LA COOPERACIÓN AL DESARROLLO,ESTATAL,,,,6, 
bba6bca05fecde04c682328e44b974b7,FOUNDATION,FUNDACION SOCIAL DISTRICT,"CALLE ALAMEDA,22",unknown,28014,MADRID,CORTES,,G99443871,18/07/2022,666552050,proyectos@musicosporlasalud.org,https://musicosporlasalud.org/,OTRAS DE ACCIÓN SOCIAL,ESTATAL,,,,5, 
b837305e43f7e535a1506fc263eee3ed,FOUNDATION,FUNDACION MARIANA ALLSOPP,"CALLE GARCIA DE PAREDES,21",PORTAL A,28010,MADRID,TRAFALGAR,,G87835351,18/07/2022,600698527,direccion@fundacionmarianaallsopp.org,www.fundacionmarianaallsopp.org,DE MUJERES,ESTATAL,,,,5, 
861578d797aeb0634f77aff3f488cca2,FOUNDATION,FUNDACION SOYSOL,"CALLE LAGUNAS DE NEILA,10","PISO 2º,LETRA E",28041,MADRID,VILLAVERDE ALTO C.H.,,G42937482,03/08/2022,636926941,pnovoa@fundacionsoysol.org,www.fundacionsoysol.org,MEDIOAMBIENTALES Y ECOLOGISTAS,ESTATAL,,,,3, 
65ae450c5536606c266f49f1c08321f2,FOUNDATION,FUNDACION CANIS MAJORIS,"CALLE BARBARA DE BRAGANZA,10","PISO 1º, PUEERTA IZQUIERDA",28004,MADRID,JUSTICIA,,G86214749,05/08/2022,609109351,CEO@FCMAJORIS.ES,WWW.CANISMAJORIS.ES,OTRAS DE ACCIÓN SOCIAL,ESTATAL,,,,6, 
