id,type,name,address,latitude,longitude,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,website,category,geographical_scope,num_affiliates,asoc_madrid,belongs_to
68264bdb65b97eeae6788aa3348e553c,ASSOCIATION,ASOCIACION CORAL MAESTRO BARBIERI,"CALLE SEBASTIAN HERRERA, 6",40.4036855,-3.6998072,PORTAL 1.2ºD,28012,MADRID,ARGANZUELA,PALOS DE MOGUER,G78496098,1991-02-22T00:00:00Z,685611531,secretaria@coralmaestrobarbieri.es,http://www.coralmaestrobarbieri.es,CULTURALES Y CASAS REGIONALES,MUNICIPIO,45,,
3d2d8ccb37df977cb6d9da15b76c3f3a,ASSOCIATION,CENTRO DIA Y CLUB ANCIANOS SAN ANTONIO,"CALLE JAEN, 8",40.4503176,-3.7025334,BAJO,28020,MADRID,TETUAN,CUATRO CAMINOS,G80117534,1991-02-14T00:00:00Z,915348120,centrodediasanantonio@gmail.com,unknown,DE PERSONAS MAYORES. JUBILADAS Y PENSIONISTAS,BARRIO,150,,
ab233b682ec355648e7891e66c54191b,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS DEL COLEGIO IGNACIO ZULOAGA,"CALLE ALEJANDRO RODRIGUEZ, 34",40.4563691,-3.711582299999999,unknown,28039,MADRID,TETUAN,BELLAS VISTAS,G28873446,1991-02-13T00:00:00Z,697273154,ampazuloaga@gmail.com,http://ampazuloaga.blogspot.com.es,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,150,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
eaae339c4d89fc102edd9dbdb6a28915,ASSOCIATION,ASOCIACION DE VECINOS LA UNION PARQUE EUROPA,"CALLE FUENTE DEL TIRO, 27",40.3832744,-3.7792613,PARROQUIA,28024,MADRID,LATINA,LAS AGUILAS,G78857018,1991-11-02T00:00:00Z,917058476,avvlaunion@hotmail.com,unknown,VECINALES,BARRIO,542,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
55743cc0393b1cb4b8b37d09ae48d097,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS DEL INSTITUTO DE EDUCACION SECUNDARIA PACIFICO,"CALLE LUIS MITJANS, 41",40.404094,-3.6686816,unknown,28007,MADRID,RETIRO,ADELFAS,G79840195,1991-06-02T00:00:00Z,915519036,pilarrodrigo46@hotmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,50,,
0ff39bbbf981ac0151d340c9aa40e63e,ASSOCIATION,ASOCIACION CLUB TERCERA EDAD SAN ROMUALDO,"CALLE ASCAO, 30",40.4299624,-3.640601,PTAL. 2. BJ.. PTA. 2,28017,MADRID,CIUDAD LINEAL,PUEBLO NUEVO,G78297207,1991-01-30T00:00:00Z,913675135,sanromualdo@planalfa.es,unknown,DE PERSONAS MAYORES. JUBILADAS Y PENSIONISTAS,BARRIO,180,,
5e9f92a01c986bafcabbafd145520b13,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS COLEGIO SAGRADO CORAZON,"PLAZA MADRE MARIA ANA MOGAS, 12",40.4944582,-3.6893016,unknown,28034,MADRID,FUENCARRAL-EL PARDO,VALVERDE,G78890332,1991-01-30T00:00:00Z,917340218,unknown,unknown,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,710,,"[{""id"":""c0f168ce8900fa56e57789e2a2f2c9d0"",""name"":""FEDERACION CATOLICA  DE ASOCIACIONES DE PADRES DE FAMILIA Y PADRES DE ALUMNOS DE MADRID - FECAPA""}]"
4ffce04d92a4d6cb21c1494cdfcd6dc1,ASSOCIATION,ASOCIACION GRUPO DE MUJERES DE COMILLAS,"CALLE INMACULADA CONCEPCION, 41",40.3912094,-3.7124334,BIS,28019,MADRID,CARABANCHEL,COMILLAS,G79634143,1991-01-24T00:00:00Z,915602930,mujeres@avcomillas.org,http://www.avcomillas.org,DE MUJERES,DISTRITO,160,,
ea5d2f1c4608232e07d3aa3d998e5135,ASSOCIATION,HOGAR PARROQUIAL NUESTRA SEÑORA DE FATIMA,"CALLE MAXIMO SAN JUAN, 2",40.4323404,-3.6506852,PLANTA BAJA,28017,MADRID,CIUDAD LINEAL,VENTAS,G78229929,1988-04-03T00:00:00Z,913263228,nsrfatima@hotmail.com,unknown,CULTURALES Y CASAS REGIONALES,BARRIO,120,,"[{""id"":""c0f168ce8900fa56e57789e2a2f2c9d0"",""name"":""FEDERACION CATOLICA  DE ASOCIACIONES DE PADRES DE FAMILIA Y PADRES DE ALUMNOS DE MADRID - FECAPA""}]"
0f96613235062963ccde717b18f97592,ASSOCIATION,ASOCIACION KRECER,"CALLE GERARDO DIEGO, 7",40.3855191,-3.6425976,BAJO,28018,MADRID,PUENTE VALLECAS,PALOMERAS SURESTE,G79487518,1991-01-22T00:00:00Z,913803484,gestion@krecer.org,http://www.krecer.org,OTRAS DE ACCIÓN SOCIAL,DISTRITO,67,,"[{""id"":""8c235f89a8143a28a1d6067e959dd858"",""name"":""COORDINADORA INFANTIL Y JUVENIL DE TIEMPO LIBRE DE VALLECAS""}]"
c5ab0bc60ac7929182aadd08703f1ec6,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS DEL COLEGIO DE EDUCACION INFANTIL Y PRIMARIA  ANTONIO DE NEBRIJA,"CALLE JUAN JOSE MARTINEZ SECO, 77",40.35211899999999,-3.6861347,unknown,28021,MADRID,VILLAVERDE,LOS ROSALES,G28673531,1991-01-15T00:00:00Z,630072382,ampanebrija@hotmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,105,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
03afdbd66e7929b125f8597834fa83a4,ASSOCIATION,ASOCIACION DE VECINOS PRADERA TERCIO TEROL- CARMENES,"CALLE TERCIO, 7",40.3933259,-3.727845399999999,BAJO,28019,MADRID,CARABANCHEL,SAN ISIDRO,G28682359,1988-04-03T00:00:00Z,914717268,amendezfeito@yahoo.com,unknown,VECINALES,BARRIO,290,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
051e4e127b92f5d98d3c79b195f2b291,ASSOCIATION,ASOCIACION POR UNA NUEVA VIDA - PUNVI,"CALLE BESOLLA, 7",40.37684,-3.7354953,unknown,28025,MADRID,CARABANCHEL,ABRANTES,G79255576,1990-12-18T00:00:00Z,914662845,asociacionpunvi@gmail.com,unknown,DE SALUD Y APOYO MUTUO,MUNICIPIO,129,,
42e77b63637ab381e8be5f8318cc28a2,ASSOCIATION,ASOCIACION DE VECINOS LOS HOGARES UVA VILLAVERDE,"CALLE POTES, 2",40.3510156,-3.70933,PUERTA 35,28021,MADRID,VILLAVERDE,VILLAVERDE ALTO C.H.,G78659372,1990-07-12T00:00:00Z,917951073,loshogares@hotmail.com,unknown,VECINALES,BARRIO,186,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
48ab2f9b45957ab574cf005eb8a76760,ASSOCIATION,ASOCIACION FANTID SAN FERMIN. FAMILIAS ANTIDROGA,"CALLE ADORA, 5",40.36925069999999,-3.689538799999999,BAJO,28041,MADRID,USERA,SAN FERMIN,G79621280,1990-11-29T00:00:00Z,917923917,unknown,http://www.alucinos.org,DE SALUD Y APOYO MUTUO,MUNICIPIO,27,,"[{""id"":""076a0c97d09cf1a0ec3e19c7f2529f2b"",""name"":""FERMAD - PLATAFORMA MADRILEÑA DE ENTIDADES PARA LA ASISTENCIA A LA PERSONA ADICTA Y SU FAMILIA""}]"
3871bd64012152bfb53fdf04b401193f,ASSOCIATION,ASOCIACION DE VECINOS BARRIO AEROPUERTO,"CALLE PRADOLUENGO,",40.4513692,-3.5820167,S/N PABELLON 1,28042,MADRID,BARAJAS,AEROPUERTO,G79020707,1990-11-16T00:00:00Z,913290282,avvbaeropuerto@gmail.com,http://barriodelaeropuerto.es,VECINALES,MUNICIPIO,255,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
851ddf5058cf22df63d3344ad89919cf,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS DEL COLEGIO PUBLICO PADRE POVEDA,"AVENIDA ALFONSO XIII, 23",40.45116549999999,-3.66783,unknown,28002,MADRID,CHAMARTIN,CIUDAD JARDIN,G28726982,1990-10-26T00:00:00Z,639307180,ampapoveda.madrid@gmail.com,http://www.ampapadrepoveda.org,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,300,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
8ebda540cbcc4d7336496819a46a1b68,ASSOCIATION,ASOCIACION FAMILIAR UR DEL POBLADO DIRIGIDO DE FUENCARRAL,"AVENIDA CARDENAL HERRERA ORIA, 80",40.4912945,-3.691387599999999,A,28034,MADRID,FUENCARRAL-EL PARDO,VALVERDE,G79569448,1990-10-23T00:00:00Z,913720118,asociacion.ur@gmail.com,unknown,VECINALES,COMUNIDAD DE MADRID,520,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
7f39f8317fbdb1988ef4c628eba02591,ASSOCIATION,ASOCIACION AMIGOS DEL RETIRO,"PASEO JULIO ROMERO DE TORRES, S/N",40.4123553,-3.6809134,(LA CABAÑA),28009,MADRID,RETIRO,IBIZA,G79087870,1988-03-03T00:00:00Z,679367339,julio.molinos@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,BARRIO,135,,
d7a728a67d909e714c0774e22cb806f2,ASSOCIATION,ASOCIACION DE VECINOS LA PAZ,"CALLE MONTANCHEZ, 27",40.3735191,-3.6706976,LOCAL,28053,MADRID,PUENTE VALLECAS,ENTREVIAS,G28765675,1990-10-24T00:00:00Z,918332760,aavvlapaz@yahoo.es,unknown,VECINALES,BARRIO,209,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
996a7fa078cc36c46d02f9af3bef918b,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS COMUNIDAD INFANTIL DE VILLAVERDE,"CALLE VILLASTAR, 10",40.3432908,-3.7115421,unknown,28021,MADRID,VILLAVERDE,VILLAVERDE ALTO C.H.,G79372926,1988-09-28T00:00:00Z,654960989,ampa.comunidadinfantil@gmail.com,http://www.apmaci.terra.es,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,27,,
072b030ba126b2f4b2374f342be9ed44,ASSOCIATION,ASOCIACION VECINAL LOS PINOS DE RETIRO SUR,"CALLE JATIVA, 6",40.3985829,-3.6736296,1ª A,28007,MADRID,RETIRO,ADELFAS,G78929841,1988-03-03T00:00:00Z,630071627,unknown,unknown,VECINALES,BARRIO,482,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
b2eeb7362ef83deff5c7813a67e14f0a,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DEL COLEGIO PUBLICO NUESTRA SEÑORA DE LA LUZ,"CALLE BISMUTO, 1",40.34385,-3.7057941,unknown,28021,MADRID,VILLAVERDE,SAN ANDRES,G79083937,1990-09-26T00:00:00Z,917951766,unknown,unknown,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,22,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
dbe272bab69f8e13f14b405e038deb64,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS MIRABEL INSTITUTO DE EDUCACION SECUNDARIA MARIA DE MOLINA,"CALLE MIRABEL, 22",40.3805269,-3.780140299999999,unknown,28044,MADRID,LATINA,LAS AGUILAS,G80040447,1990-09-27T00:00:00Z,917054656,ampamariamolina@yahoo.es,unknown,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,70,,
766ebcd59621e305170616ba3d3dac32,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO DE EDUCACION INFANTIL Y PRIMARIA JORGE MANRIQUE,"PLAZA PINTOR LUCAS, 17",40.3881374,-3.7101748,unknown,28026,MADRID,USERA,MOSCARDO,G78770930,1990-11-09T00:00:00Z,638042915,ampaceipjorgemanrique@gmail.com,http://ampaceipjorgemanrique.blogspot.com,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,160,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
a9a1d5317a33ae8cef33961c34144f84,ASSOCIATION,ASOCIACION DE VECINOS LA COLMENA DE SANTA EUGENIA,"CALLE VIRGEN DE LAS VIÑAS, 16",40.3813095,-3.6069804,MERCADO DE SANTA EUGENIA,28031,MADRID,VILLA VALLECAS,SANTA EUGENIA,G79592655,1990-07-23T00:00:00Z,630024584,avecinoslacolmena@gmail.com,unknown,VECINALES,BARRIO,87,,"[{""id"":""bb04af0f7ecaee4aae62035497da1387"",""name"":""FEDERACION DE ASOCIACIONES DE VALLECAS TODO CULTURA""}]"
f5deaeeae1538fb6c45901d524ee2f98,ASSOCIATION,ASOCIACION DE VECINOS BARRIO DE SAN JUAN BAUTISTA,"PLAZA VALVANERA, 1",40.4499022,-3.657597699999999,LOCAL,28043,MADRID,CIUDAD LINEAL,SAN JUAN BAUTISTA,G28588614,1990-06-07T00:00:00Z,639763501,contactopsjb@gmail.com,http://avsanjuanbautista.wordpress.com,VECINALES,COMUNIDAD DE MADRID,817,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
9ad6aaed513b73148b7d49f70afcfb32,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS COLEGIO MARIA INMACULADA,"CALLE JOAQUIN TURINA, 62",40.3721714,-3.7581128,unknown,28044,MADRID,CARABANCHEL,BUENAVISTA,G79425815,1990-07-26T00:00:00Z,915093005,mariainmaculada.ampa@gmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,COMUNIDAD DE MADRID,212,,"[{""id"":""c0f168ce8900fa56e57789e2a2f2c9d0"",""name"":""FEDERACION CATOLICA  DE ASOCIACIONES DE PADRES DE FAMILIA Y PADRES DE ALUMNOS DE MADRID - FECAPA""}]"
069d3bb002acd8d7dd095917f9efe4cb,ASSOCIATION,ASOCIACION MUJERES DISTRITO 21,"CALLE LA RIOJA, 9",40.4570825,-3.5894401,5º F,28042,MADRID,BARAJAS,ALAMEDA DE OSUNA,G79399598,1990-07-16T00:00:00Z,917470479,mujeresdistrito21@hotmail.com,unknown,DE MUJERES,MUNICIPIO,250,,
66f041e16a60928b05a7e228a89c3799,ASSOCIATION,ASOCIACION DE VECINOS MANZANARES POBLADO DE SAN FRANCISCO,"CALLE BRAOJOS, 64",40.48023999999999,-3.7387,BAJO IZQ,28035,MADRID,FUENCARRAL-EL PARDO,FUENTELARREINA,G79520698,1988-02-23T00:00:00Z,696796462,asvenmanzanares@gmail.com,unknown,VECINALES,BARRIO,62,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
a8849b052492b5106526b2331e526138,ASSOCIATION,ESCUELA POPULAR DE OPORTO,"CALLE BUSACO, 2",40.3820839,-3.7252826,BAJO DCHA,28025,MADRID,CARABANCHEL,ABRANTES,G28944163,1990-09-07T00:00:00Z,915650254,escueladeoporto@gmail.com,http://www.escuelapopulardeoporto.org,CULTURALES Y CASAS REGIONALES,BARRIO,380,,
f0e52b27a7a5d6a1a87373dffa53dbe5,ASSOCIATION,ASOCIACION DE VECINOS LA UNIDAD SAN CRISTOBAL LOS ANGELES,"CALLE ROCAFORT, 5",40.3419738,-3.6903553,1º,28021,MADRID,VILLAVERDE,SAN CRISTOBAL,G79114336,1990-06-06T00:00:00Z,640054418,launidadsancristobal@gmail.com,unknown,VECINALES,BARRIO,250,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
e6b4b2a746ed40e1af829d1fa82daa10,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS DEL INSTITUTO DE EDUCACION SECUNDARIA CELESTINO MUTIS,"CALLE HUERTA DE VILLAVERDE, 15",40.3478891,-3.7129672,unknown,28021,MADRID,VILLAVERDE,VILLAVERDE ALTO C.H.,G28870830,1990-06-07T00:00:00Z,630011260,ampaiescelestinomutis@gmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,153,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
72b32a1f754ba1c09b3695e0cb6cde7f,ASSOCIATION,ASOCIACION VECINAL LA UNIDAD DE VILLAVERDE ESTE,"CALLE DIAMANTE, 22",40.3522527,-3.6867994,BAJO,28021,MADRID,VILLAVERDE,LOS ROSALES,G79398491,1988-02-29T00:00:00Z,915052624,launidaddevillaverde@gmail.com,http://www.launidaddevillaverde.org,VECINALES,BARRIO,236,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
8b16ebc056e613024c057be590b542eb,ASSOCIATION,ASOCIACION DE VECINOS LA FRATERNIDAD DE LOS CARMENES,"CALLE ESCALONILLA, 19",40.3961025,-3.7414064,unknown,28047,MADRID,LATINA,LOS CARMENES,G28838027,1990-05-07T00:00:00Z,657530563,avvlafraternidad@gmail.com,unknown,VECINALES,BARRIO,68,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
99c5e07b4d5de9d18c350cdf64c5aa3d,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS DEL COLEGIO PUBLICO ALFONSO X EL SABIO,"CALLE FUENTE DE SAN PEDRO, 6",40.4030466,-3.6038153,unknown,28032,MADRID,VICALVARO,CASCO H.VICALVARO,G28745719,1990-06-27T00:00:00Z,611403262,ampa.alfonsox@gmail.com,http://www.ampa-alfonsoxelsabio.com,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,20,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
8eefcfdf5990e441f0fb6f3fad709e21,ASSOCIATION,ASOCIACION DE VICALVARO DE ALCOHOLICOS REHABILITADOS - AVAR,"CALLE LADERA DE LOS ALMENDROS, 6",40.4032712,-3.6234029,unknown,28032,MADRID,VICALVARO,CASCO H.VICALVARO,G79396289,1990-06-25T00:00:00Z,682322931,alcoholicosrehabilitados@gmail.com,http://alcoholicosrehabilitados.blogspot.com.es/,DE SALUD Y APOYO MUTUO,MUNICIPIO,265,,"[{""id"":""a0f3601dc682036423013a5d965db9aa"",""name"":""FEDERACION DE ALCOHOLICOS DE LA COMUNIDAD DE MADRID""}]"
58ae749f25eded36f486bc85feb3f0ab,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DEL COLEGIO DE EDUCACION INFANTIL Y PRIMARIA   NAVAS DE TOLOSA,"CALLE BENIMAMET, 109",40.3448001,-3.6859762,unknown,28021,MADRID,VILLAVERDE,SAN CRISTOBAL,G28517647,1990-06-14T00:00:00Z,699624144,cp.navasdetolosa.madrid@educa.madrid.org,unknown,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,50,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
a9a6653e48976138166de32772b1bf40,ASSOCIATION,ASOCIACION JOVENES EX-TOXICOMANOS LA COLMENA,"CALLE RIO ESMERALDA, 4",40.3837315,-3.6524636,3º A,28018,MADRID,PUENTE VALLECAS,PORTAZGO,G78332038,1990-05-23T00:00:00Z,667946992,unknown,unknown,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,10,,
9f61408e3afb633e50cdf1b20de6f466,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS INSTITUTO DE EDUCACION SECUNDARIA ANTONIO DOMINGUEZ ORTIZ,"CALLE ANDALUCES,",40.3902839,-3.6382724,S/N,28038,MADRID,PUENTE VALLECAS,PALOMERAS SURESTE,G79887824,1988-02-26T00:00:00Z,917770981,m.rosa_65@hotmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,228,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
15de21c670ae7c3f6f3f1f37029303c9,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS DEL COLEGIO PUBLICO DOCTOR SEVERO OCHOA,"CALLE EZCARAY, 3",40.409796,-3.6119515,unknown,28032,MADRID,VICALVARO,CASCO H.VICALVARO,G78083748,1990-06-15T00:00:00Z,913719966,ampaseveroochoa@hotmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,55,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
94c7bb58efc3b337800875b5d382a072,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS DEL COLEGIO LICEO OROQUIETA,"CALLE SAHARA, 79",40.3550445,-3.6917622,unknown,28041,MADRID,VILLAVERDE,LOS ROSALES,G79611414,1990-06-14T00:00:00Z,917961495,unknown,unknown,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,33,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
7f24d240521d99071c93af3917215ef7,ASSOCIATION,ASOCIACION DE VECINOS ORCASUR,"AVENIDA ORCASUR, 24",40.3673013,-3.7017506,unknown,28041,MADRID,USERA,ORCASUR,G78395795,1990-11-06T00:00:00Z,911689648,aavvorcasur@gmail.com,http://aavvorcasur.blogspot.es,VECINALES,BARRIO,150,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
8d34201a5b85900908db6cae92723617,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS COLEGIO PUBLICO LEPANTO,"CALLE VALDERREY, 9",40.4684437,-3.7210309,unknown,28035,MADRID,MONCLOA-ARAVACA,VALDEZARZA,G79444006,1990-07-06T00:00:00Z,913160937,apaclepanto@yahoo.es,http://apaclepanto.blogspot.com,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,402,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
c75b6f114c23a4d7ea11331e7c00e73c,ASSOCIATION,SOCIEDAD ORNITOLOGICA DE VILLAVERDE,"CALLE POTES, 2",40.3510156,-3.70933,LOCAL 35,28021,MADRID,VILLAVERDE,VILLAVERDE ALTO C.H.,G78652179,1990-11-06T00:00:00Z,601142183,sociedadornitologicavillaverde@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,ESTATAL,190,,"[{""id"":""fe709c654eac84d5239d1a12a4f71877"",""name"":""FEDERACION ORNITOLOGICA DE LA COMUNIDAD DE MADRID - FOCOMA""}]"
97e8527feaf77a97fc38f34216141515,ASSOCIATION,ASOCIACION NUESTRA SEÑORA VIRGEN DE LA TORRE,"CALLE PUERTO DE LUMBRERAS, 40",40.38205079999999,-3.6208502,PORTAL 2 BAJO A,28031,MADRID,VILLA VALLECAS,CASCO H.VALLECAS,R7800164A,1990-07-06T00:00:00Z,634297576,avirgendelatorre@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,MUNICIPIO,650,,
81448138f5f163ccdba4acc69819f280,ASSOCIATION,ASOCIACION VECINAL ORCASITAS,"PLAZA ASOCIACION, 1",40.3697225,-3.7081405,unknown,28041,MADRID,USERA,ORCASITAS,G28697779,1990-07-06T00:00:00Z,913415318,asociacion@orcasitas.net,http://www.orcasitas.org,VECINALES,BARRIO,3600,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
16c222aa19898e5058938167c8ab6c57,ASSOCIATION,ASOCIACION DE CIUDADANOS CONSUMIDORES Y USUARIOS DE RETIRO - ACUM,"AVENIDA MENENDEZ PELAYO, 45",40.4173463,-3.678160399999999,unknown,28009,MADRID,RETIRO,IBIZA,G80180029,1990-05-31T00:00:00Z,913640276,unknown,unknown,DE PERSONAS CONSUMIDORAS Y USUARIAS,DISTRITO,322,,"[{""id"":""4f4adcbf8c6f66dcfc8a3282ac2bf10a"",""name"":""FEDERACION DE ASOCIACIONES CIUDADANAS DE CONSUMIDORES Y USUARIOS MADRID - FACUM""}]"
5737034557ef5b8c02c0e46513b98f90,ASSOCIATION,ASOCIACION JUVENIL IRIS VALLECANO,"CALLE LEONESES, 6",40.38237,-3.6481062,unknown,28018,MADRID,PUENTE VALLECAS,PALOMERAS SURESTE,G79038477,1990-06-06T00:00:00Z,917770948,somosirisvk@gmail.com,http://www.asociaciones-chispa-e-irisvallecano.webnode.cat,JUVENILES,BARRIO,30,,
