id,type,name,address,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,internet,category,geographical_scope,asoc_totales,asoc_madrid,socios_madrid,num_affiliates,belongs_to
a655fbe4b8d7439994aa37ddad80de56,ASSOCIATION,ASOCIACION NACIONAL DE HOGARES PARA NIÑOS PRIVADOS DE AMBIENTE FAMILIAR NUEVO FUTURO,"CALLE BRETON DE LOS HERREROS, 57",PLANTA BAJA - PUERTA F,28003,MADRID,CHAMBERI,RIOS ROSAS,G28309862,2022-05-07T00:00:00Z,914411198,madrid@nuevofuturo.org,www.nuevofuturo.org,INFANTILES,ESTATAL,,,,33,
605ac7e4c16b8a013b4779b81f883e66,ASSOCIATION,CLUB DEPORTIVO ELEMENTAL TRIATLON CARABANCHEL,"CALLE DATIL, 23",3º B,28025,MADRID,CARABANCHEL,PUERTA BONITA,G87066320,2022-05-07T00:00:00Z,657083677,triatloncarabanchel@gmail.com,www.triatloncarabanchel.es,DEPORTIVAS,COMUNIDAD DE MADRID,,,,11,
6195f47dcff14b8f242aa333cdb2703e,ASSOCIATION,SOLIDARIDAD INTERGENERACIONAL,"CALLE AGUSTIN DE BETANCOURT, 17",PLANTA 8,28003,MADRID,CHAMBERI,RIOS ROSAS,G49225980,2022-05-07T00:00:00Z,980557838,info@solidaridadintergeneracional.es,www.solidaridadintergeneracional.es,OTRAS DE ACCIÓN SOCIAL,ESTATAL,,,,1603,
5eb13cb69b6e20dd7a42030f5936a9dc,ASSOCIATION,ASOCIACION CREANDO INCLUSION,"CALLE ANILLO VERDE, 51",PLANTA BAJA,28032,MADRID,VICALVARO,CASCO H.VICALVARO,G88610969,2022-05-07T00:00:00Z,623036303,info@asociacioncreandoinclusion.org,WWW.ASOCIACIONCREANDOINCLUSION.ORG,DE PERSONAS CON DISCAPACIDAD,ESTATAL,,,,20,
4f05d4821fe9967817dea5a20c4e7b35,ASSOCIATION,ASOCIACION REFUGIADOS SIN FRONTERAS,"CALLE PUERTO DE ALMANSA, 21",2º,28053,MADRID,PUENTE VALLECAS,SAN DIEGO,G88468152,2022-05-07T00:00:00Z,611297744,directiva@refugiadossinfronteras.org,www.refugiadossinfronteras.org,DE INMIGRANTES,ESTATAL,,,,3,
88479e328a8633f54e9c667651832fbc,ASSOCIATION,ASOCIACION DE VICTIMAS Y AFECTADOS GENERAL PARDIÑAS,"CALLE JOSE BERGAMIN, 54",3º C,28030,MADRID,MORATALAZ,MARROQUINA,G10708600,2022-06-28T00:00:00Z,675319400,avapardinas@gmail.com,unknown,VECINALES,BARRIO,,,,41,
93da579a65ce84cd1d4c85c2cbb84fc5,ASSOCIATION,CLUB DEPORTIVO ELEMENTAL RUGBY VETERINARIA MADRID,"CALLE ANTONIO CUMELLA, 13",unknown,28030,MADRID,MORATALAZ,MARROQUINA,G81889644,2022-06-13T00:00:00Z,680856843,secretaria.crveterinaria@gmail.com,unknown,DEPORTIVAS,DISTRITO,,,,47,
46fc943ecd56441056a560ba37d0b9e8,ASSOCIATION,CLUB DEPORTIVO ELEMENTAL PATINAJE FLIP,"CALLE BARRAFON, 7",unknown,28011,MADRID,LATINA,PUERTA DEL ANGEL,G88425616,2022-06-13T00:00:00Z,686021730,paroal@telefonica.net,unknown,DEPORTIVAS,DISTRITO,,,,191,
b2330fc4531de135266de49078c270dd,ASSOCIATION,MORATALAZ BLUES FACTORY,"CALLE CAMINO DE LOS VINATEROS, 108",6º B,28030,MADRID,MORATALAZ,MARROQUINA,G88116371,2022-06-13T00:00:00Z,669566178,bluespain@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,DISTRITO,,,,22,
c929f2210333206f417e3862f431776d,ASSOCIATION,CLUB DEPORTIVO ELEMENTAL VOLEY MERAKI,"CALLE CALERUEGA, 90",PISO 2º. LETRA D,28033,MADRID,CIUDAD LINEAL,COSTILLARES,G05435185,2022-05-26T00:00:00Z,684069248,hernandosanchezirene@gmail.com,unknown,DEPORTIVAS,COMUNIDAD DE MADRID,,,,3,
7a6a6127ff85640ec69691fb0f7cb1a2,ASSOCIATION,ASOCIACION HUERTO LA CUÑA VERDE,"CALLE ARROYO DE LA MEDIA LEGUA, 64",PISO 11. PUERTA C,28030,MADRID,MORATALAZ,MEDIA LEGUA,G09666561,2022-05-26T00:00:00Z,649426732,huertocunaverde@gmail.com,unknown,VECINALES,COMUNIDAD DE MADRID,,,,48,
ca8a2d76a5bcc212226417361a5f0740,ASSOCIATION,ASOCIACION TDAH MINERVA (APOYO AL COLECTIVO CON TRASTORNO POR DEFICIT DE ATENCION E HIPERACTIVIDAD),"CALLE NAVIA, 10",PORTAL D. PISO 3º. LETRA A,28044,MADRID,LATINA,LAS AGUILAS,G67916437,2022-05-26T00:00:00Z,669456234,info@tdahminerva.org,unknown,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,,,,15,
84f74ce4511e0c9531af1182fb636f0f,ASSOCIATION,ASOCIACION CAMERATA MUSICALIS,"CALLE CERRO DE LA CARRASQUETA, 3",PORTAL A,28035,MADRID,FUENCARRAL-EL PARDO,MIRASIERRA,G99029241,2022-05-25T00:00:00Z,654067471,edgarmartinjimenez@gmail.com,www.cameratamusicalis.com,CULTURALES Y CASAS REGIONALES,ESTATAL,,,,32,
92fde850d824c2ba9b563cb6fa4078c3,ASSOCIATION,ASOCIACION  RECONOCE,"CALLE MONTERA, 24",unknown,28013,MADRID,CENTRO,SOL,G05419189,2022-10-05T00:00:00Z,626093062,subvenciones@reconoce.org,www.reconoce.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,,,,14469,
6098ed616e715171f0dabad60a8e5197,ASSOCIATION,ASOCIACION CTNNB1 ESPAÑA,"CALLE CAMPO DE LA TORRE, 5",PORTAL B. PLANTA 6ª. PUERTA B,28032,MADRID,VICALVARO,VALDERRIVAS,G06833248,2022-10-05T00:00:00Z,617185712,info@asociacionctnnb1.org,https://asociacionctnnb1.org/,DE PERSONAS CON DISCAPACIDAD,ESTATAL,,,,85,
c79ec57a8e72a87d8a69d2c6b8a2a8d4,ASSOCIATION,CLUB DEPORTIVO ELEMENTAL TRIATLON VALDEBEBAS,"CALLE CESAR CORT BOTI, 76",PISO 4º. LETRA B,28055,MADRID,HORTALEZA,VALDEFUENTES,G10513380,2022-10-05T00:00:00Z,676211645,triatlonvaldebebas@gmail.com,unknown,DEPORTIVAS,COMUNIDAD DE MADRID,,,,120,
b986700c627db479a4d9460b75de7222,ASSOCIATION,ADA -ASOCIACION MULTISECTORIAL DE MUJERES DIRECTIVAS Y EMPRESARIAS - AMMDE,"CALLE ZORRILLA, 21",PISO 1º- PUERTA CENTRO,28014,MADRID,CENTRO,CORTES,G79215356,2022-10-05T00:00:00Z,678344915,ammde@ammde.es,https://ammde.es/,DE MUJERES,ESTATAL,,,,201,
c1aeb6517a1c7f33514f7ff69047e74e,ASSOCIATION,ASOCIACION DE VECINOS Y COMERCIANTES DEL BARRIO DE LAS LETRAS,"CALLE DUQUE DE FERNAN NUÑEZ, 2",PISO 3º. PUERTA 3,28012,MADRID,CENTRO,EMBAJADORES,G02845881,2022-10-05T00:00:00Z,669546600,OFICINA@ALIMENTACIONQUIROGA.COM,unknown,VECINALES,COMUNIDAD DE MADRID,,,,3,
1e8ca836c962598551882e689265c1c5,ASSOCIATION,ADA - AGRUPACION DEFENSORA DE LOS ANIMALES PROTECCION ANIMAL,"PASEO ERMITA DEL SANTO, 40",unknown,28011,MADRID,LATINA,PUERTA DEL ANGEL,,2022-04-26T00:00:00Z,722603554,proanimal112@gmail.com,www.proteccionanimal.es,DE DEFENSA DE LOS ANIMALES,ESTATAL,,,,321,
fdeea652a89ec3e970d22a86698ac8c4,ASSOCIATION,SAMBALEZA,"CALLE SANTA SUSANA, 55",unknown,28033,MADRID,HORTALEZA,PINAR DEL REY,G01904366,2022-08-04T00:00:00Z,616217986,sambalezahtz@yahoo.es,sambaleza.jimdo.com,CULTURALES Y CASAS REGIONALES,ESTATAL,,,,19,
64f07f012a35c83d7c556ba0b69ef64e,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS DEL COLEGIO NAZARET DE MADRID,"CALLE CASTILLO DE UCLES, 24",unknown,28037,MADRID,SAN BLAS-CANILLEJAS,SIMANCAS,G78315249,2022-08-04T00:00:00Z,656476859,ampa@nazaretsanblas.org,unknown,DE MADRES Y PADRES DEL ALUMNADO,COMUNIDAD DE MADRID,,,,170,
c42f891cebbc81aa59f8f183243ac2b9,ASSOCIATION,ASOCIACION DE ENFERMOS DE PATOLOGIAS MITOCONDRIALES-AEPMI,"PASEO CASTELLANA, 230",unknown,28046,MADRID,CHAMARTIN,CASTILLA,G91122275,2022-06-04T00:00:00Z,618789068,info@aepmi.org,www.aepmi.org,DE PERSONAS CON DISCAPACIDAD,ESTATAL,,,,176,
17d63b1625c816c22647a73e1482372b,ASSOCIATION,SOCIEDAD CULTURAL VECINAL PRIMO DE RIVERA,"CALLE GUERRERO Y MENDOZA, 38",40-42,28002,MADRID,CHAMARTIN,CIUDAD JARDIN,G79727392,1989-12-07T00:00:00Z,606710673,la.cultural@hotmail.com,unknown,CULTURALES Y CASAS REGIONALES,BARRIO,,,,116,
6f67057b6a3671fe882f6d4f27d547be,ASSOCIATION,ASOCIACION LOS CHICOS DE JOSE Y LEO,"CALLE ANTONIO CALVO, 3",PISO 1º-B,28027,MADRID,CIUDAD LINEAL,SAN PASCUAL,G67823732,2022-06-04T00:00:00Z,660959788,jolupa.jlpr@gmail.com,www.asocloschicosdejoseyleo.com,INFANTILES,ESTATAL,,,,12,
2297607a5db8576d5ad6bbd83696ff60,ASSOCIATION,ASOCIACION MADRILEÑA DE PICKLEBALL (AMPB),"CALLE VILLASANDINO, 1",BAJO LETRA B,28011,MADRID,LATINA,LUCERO,G87407748,2022-03-29T00:00:00Z,635688935,gemuas1@yahoo.es,www.pickleballmadrid.es,DEPORTIVAS,COMUNIDAD DE MADRID,,,,87,
4ca9764c98c203d7bc747cbce9d9174f,ASSOCIATION,ASOCIACION CIELO 133,"CALLE ALCALA DE GUADAIRA, 16",unknown,28018,MADRID,PUENTE VALLECAS,PALOMERAS BAJAS,G83404558,2022-03-29T00:00:00Z,914027849,cielo133@cielo133.es,unknown,FAMILIAS,ESTATAL,,,,196,
77143919d1234297079f075357988f3b,ASSOCIATION,ASOCIACION ESPAÑOLA DE ESOFAGITIS EOSINOFILICA (AEDESEO),"CALLE SAN ANDRES, 8",unknown,28004,MADRID,CENTRO,UNIVERSIDAD,G45774619,2022-03-29T00:00:00Z,678590020,miriamespinosa@aedeseo.es,www.aedeseo.es,DE SALUD Y APOYO MUTUO,ESTATAL,,,,366,
e910a63844df7022c9b194d39b2686bf,ASSOCIATION,ASOCIACION DE FESTIVALES DE MUSICA - FMA,"PASEO PINTOR ROSALES, 82",unknown,28008,MADRID,MONCLOA-ARAVACA,ARGUELLES,G87649422,2022-03-29T00:00:00Z,649972710,b.alvarez@gabeirasyasociados.com,unknown,CULTURALES Y CASAS REGIONALES,ESTATAL,,,,15,
6abcc8f24321d1eb8c95855eab78ee95,ASSOCIATION,SENIORS ESPAÑOLES PARA LA COOPERACION TECNICA SECOT,"CALLE CONDE DE TORRALBA, 11",unknown,28046,MADRID,CHAMARTIN,CASTILLA,G79251880,2022-03-25T00:00:00Z,629843371,conchi.navas@secot.org,unknown,OTRAS DE ACCIÓN SOCIAL,ESTATAL,,,,1029,
a3ec6dd8d538712a581e5b24726ce062,ASSOCIATION,ASOCIACION ELISABETH VAN KEERBERGEN - ASEVK,"PASEO EXTREMADURA, 411",PISO 1º. PUERTA IZQ.,28024,MADRID,LATINA,ALUCHE,G39815550,2022-03-17T00:00:00Z,659998291,noviciadoshm@gmail.com,unknown,JUVENILES,ESTATAL,,,,3,
3416a75f4cea9109507cacd8e2f2aefc,ASSOCIATION,ASOCIACION DE VECINOS DEHESA DEL PRINCIPE,"PASEO LANCEROS, 2",LOCAL 26,28024,MADRID,LATINA,CAMPAMENTO,G78863735,1988-02-22T00:00:00Z,915091514,asoc.dehesa@gmail.com,unknown,VECINALES,BARRIO,,,,1013,
68897f19b106926ed889fe3f7e3d01c9,ASSOCIATION,LUCHA CONTRA LA DISTONIA EN ESPAÑA (ALDE),"CALLE CAMINO DE LOS VINATEROS, 97",PLANTA BAJA,28030,MADRID,MORATALAZ,MARROQUINA,G80165152,2022-03-17T00:00:00Z,914379220,alde@distonia.org,distonia.es,DE PERSONAS CON DISCAPACIDAD,ESTATAL,,,,205,
da0b1b5bec71b468bcab872a64595541,ASSOCIATION,ASOCIACION DE FUNCIONARIOS DE POLICIAS MUNICIPALES SIN FRONTERAS,"CALLE BESOLLA, 20",unknown,28025,MADRID,CARABANCHEL,ABRANTES,G83286799,2022-03-17T00:00:00Z,914617700,ong@policiasinfronteras.org,unknown,OTRAS DE ACCIÓN SOCIAL,ESTATAL,,,,164,
f7efa4f864ae9b88d43527f4b14f750f,ASSOCIATION,ASOCIACION ESPACIO DE CREACION EULOGIA MERLE,"CALLE INDALECIO FERNANDEZ, 25",unknown,28041,MADRID,USERA,ORCASUR,G04952180,2022-03-17T00:00:00Z,650801762,espacioeulogiamerle@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,ESTATAL,,,,3,
64c53a52cb3bd1a01c03a64db985c0cc,ASSOCIATION,ASOCIACION CULTURAL PICA LAGARTOS,"CALLE SAN PEDRO, 9",PLANTA BAJA. PUERTA IZQDA.,28014,MADRID,CENTRO,CORTES,G88300116,2022-03-17T00:00:00Z,630793340,asociacionculturalpicalagartos@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,ESTATAL,,,,3,
77340c2e00e9e6ad1b2784dad06291ea,ASSOCIATION,ASOCIACION HOLA QUE TAL AFASIA,"CALLE JESUS DEL VALLE, 25",PISO 3º.  PUERTA DCHA.,28004,MADRID,CENTRO,UNIVERSIDAD,G16875296,2022-03-15T00:00:00Z,610474436,holaquetalafasia@gmail.com,unknown,DE SALUD Y APOYO MUTUO,ESTATAL,,,,8,
ae31ee951b4d4bfb5518e0fcdc064a83,ASSOCIATION,ASOCIACION DE PERIODISTAS DEPORTIVOS EUROPEOS -APDE,"CALLE MINERVA, 45",unknown,28032,MADRID,VICALVARO,VALDERRIVAS,G86744398,2022-09-03T00:00:00Z,609965809,apde@apde.eu,unknown,DE COMUNICACIÓN,ESTATAL,,,,160,
a96b65a721e561e1e3de768ac819ffbb,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO DIOCESANO BEATA MARIA ANA DE JESUS,"CALLE GUILLERMO DE OSMA, 10",unknown,28045,MADRID,ARGANZUELA,CHOPERA,G79391553,1989-04-07T00:00:00Z,,unknown,unknown,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,,,,25,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
be93cca187e923aabc702667ba5f0d06,ASSOCIATION,ASOCIACION DE BELENISTAS DE MADRID,"CALLE GOBERNADOR, 11",PLANTA BAJA. PUERTA DERECHA,28014,MADRID,CENTRO,CORTES,G28726719,2022-01-03T00:00:00Z,620974615,genibarandalla@gmail.com,www.abelenmadrid.com,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,,,,534,
73c14008d55c730e10bb9412a5be1a16,ASSOCIATION,ASOCIACION SOCIO CULTURAL SOLIDARIA RES APOYO MUTUO ALUCHE,"CALLE QUERO, 67",PLANTA BAJA,28024,MADRID,LATINA,ALUCHE,G05451174,2022-01-03T00:00:00Z,653722368,redapoyomutuoaluche@gmail.com,www.ramaaluche.org,DE SALUD Y APOYO MUTUO,DISTRITO,,,,484,
d2a2c1da2acde3ed27003dba9c3c1ccc,ASSOCIATION,ASOCIACION DE FAMILIAS Y MUJERES DE MEDIO RURAL DE LA COMUNIDAD DE MADRID -AFAMMER,"CALLE RIOS ROSAS, 47",ESCALERA 2. PLANTA BAJA. PUERTA 2B,28003,MADRID,CHAMBERI,RIOS ROSAS,G87634960,2022-01-03T00:00:00Z,607706054,AFAMMERMADRID@AFAMMER.ES,WWW.AFAMMER.ES,DE MUJERES,COMUNIDAD DE MADRID,,,,1025,
46123e470d3226911c48df4e9867b9db,ASSOCIATION,ASOCIACION VECINAL CARABANCHEL DISTRITO CULTURAL,"CALLE EL TOBOSO, 52",unknown,28019,MADRID,CARABANCHEL,SAN ISIDRO,G88375811,2022-01-03T00:00:00Z,607688922,asociacion@carabancheldc.com,unknown,VECINALES,COMUNIDAD DE MADRID,,,,80,
fc76150735dde1d2d860aeb77ee2009e,ASSOCIATION,CLUB DEPORTIVO ELEMENTAL EL PATIN DE ORO MADRID,"AVENIDA LAS AGUILAS, 14",unknown,28044,MADRID,LATINA,LAS AGUILAS,G82458076,2022-01-03T00:00:00Z,653322549,CLUB@ELPATINDEORO.ES,WWW.CLUB.ELPATINDEORO.ES,DEPORTIVAS,COMUNIDAD DE MADRID,,,,127,
7ac71d433f282034e088473244df8c02,ASSOCIATION,MIMETICASLAB,"CALLE JOSE DE CADALSO, 92",PLANTA 1ª. PUERTA C,28044,MADRID,LATINA,LAS AGUILAS,G88510086,2022-02-23T00:00:00Z,606838461,juntamimeticas@gmail.com,www.mimeticaslab.org,DE PERSONAS CON DISCAPACIDAD,ESTATAL,,,,5,
e1b90346c92331860b1391257a106bb1,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNADO DEL IES BLANCA FERNANDEZ OCHOA,"AVENIDA MONASTERIO DE SILOS, 24",unknown,28049,MADRID,FUENCARRAL-EL PARDO,MIRASIERRA,G02900165,2022-02-23T00:00:00Z,647423563,ampaiesblancafernandezochoa@gmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,COMUNIDAD DE MADRID,,,,84,
486c825db2f776da72d0b7a791f45b8f,ASSOCIATION,ASOCIACION PROYECTO KALMA,"AVENIDA MEDITERRANEO, 12",PLANTA 5ª. PUERTA C,28007,MADRID,RETIRO,PALOMERAS SURESTE,G02954071,2022-02-23T00:00:00Z,622631238,proyectos@kamasutradelalma.com,https://kamasutradelalma.com/,DE SALUD Y APOYO MUTUO,ESTATAL,,,,3,
9c9f1366edbae758a3bb56eca4388b64,ASSOCIATION,CDE ARAVACA BASKET ACROLA,"CALLE SEIS DE DICIEMBRE, 24",unknown,28023,MADRID,MONCLOA-ARAVACA,ARAVACA,G06885792,2022-02-18T00:00:00Z,661978126,BALONCESTOACROLA.ARAVACA@GMAIL.COM,www.baloncestoaravaca.com,DEPORTIVAS,DISTRITO,,,,140,
ad68473a64305626a27c32a5408552d7,ASSOCIATION,ASOCIACION PARA LA SANACION Y PREVENCION DE ABUSOS SEXUALES EN LA INFANCIA (ASPASI),"CALLE SAN RAIMUNDO, 27",PUERTA 1,28039,MADRID,TETUAN,BELLAS VISTAS,G85176857,2022-02-18T00:00:00Z,625253356,INFO@ASPASI.ORG,unknown,INFANTILES,COMUNIDAD DE MADRID,,,,8,
ec0f40c389aeef789ce03eb814facc6c,ASSOCIATION,RECIDA ASOCIACION DE PROFESIONALES DE INFORMACION Y DOCUMENTACION AMBIENTAL,"CALLE HUMANES, 5",PISO 4º. PUERTA C,28038,MADRID,PUENTE VALLECAS,PORTAZGO,G88574637,2022-07-02T00:00:00Z,665237801,asociacionrecida@gmail.com,unknown,MEDIOAMBIENTALES Y ECOLOGISTAS,ESTATAL,,,,27,
a3147b88259a8e5745ebd59394aee83e,ASSOCIATION,ASOCIACION TARJETA VERDE,"AVENIDA VICTORIA, 55",PORTAL C,28023,MADRID,MONCLOA-ARAVACA,EL PLANTIO,G01965987,2022-07-02T00:00:00Z,647510860,gonzalo.gcasamayor@futbolmas.org,unknown,INFANTILES,ESTATAL,,,,6,
e3b21256183cf7c2c7a66be163579d37,ASSOCIATION,CLUB DEPORTIVO ELEMENTAL DRAGONES DE LAVAPIES,"CALLE OLMO, 15",PISO 4º,28012,MADRID,CENTRO,EMBAJADORES,G87085478,2022-07-02T00:00:00Z,912990199,dragonesdelavapies@gmail.com,www.dragonesdelavapies.com,DEPORTIVAS,COMUNIDAD DE MADRID,,,,320,
0f9cafd014db7a619ddb4276af0d692c,ASSOCIATION,DUCHENNE PARENT PROJECT ESPAÑA,"CALLE EMBAJADORES, 128",unknown,28045,MADRID,ARGANZUELA,CHOPERA,G25647587,2022-07-02T00:00:00Z,685272794,trabajadorasocial@duchenne-spain.org,https://www.duchenne-spain.org/,DE PERSONAS CON DISCAPACIDAD,ESTATAL,,,,655,
350a3797caea1668d227c8cbe52c793e,ASSOCIATION,ASOCIACION CULTURAL ESPACIO BELLAS VISTAS,"CALLE ALMANSA, 22",unknown,28039,MADRID,TETUAN,BELLAS VISTAS,G02923456,2022-07-02T00:00:00Z,653397656,espaciobellasvistas@gmail.com,https://espaciobellasvistas.wixsite.com/bellasvistas,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,,,,38,
27669f3f141da48bfe5e6b7aa37c38f9,ASSOCIATION,ASOCIACION DE FAMILIAS DE ALUMN@S DEL CEIP ANGEL NIETO,"AVENIDA LAS SUERTES, 109",unknown,28051,MADRID,VILLA VALLECAS,ENSANCHE DE VALLECAS,G87907317,2022-07-02T00:00:00Z,606104504,afa.angelnieto@gmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,COMUNIDAD DE MADRID,,,,237,
d01eeca8b24321cd2fe89dd85b9beb51,ASSOCIATION,AMPA DEL COLEGIO PUBLICO MANUEL BARTOLOME COSSIO DE MADRID,"CALLE JOSE DE CADALSO, 19",COLEGIO,28044,MADRID,LATINA,LAS AGUILAS,G81594541,2022-01-25T00:00:00Z,691345175,ampabartolomecossio@gmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,COMUNIDAD DE MADRID,,,,153,
23755432da68528f115c9633c0d7834f,ASSOCIATION,LABBRUT. LABORATORIO BRUTO,"CALLE CAPITAN DE ORO, 1",PLANTA BAJA- 28019 MADRID,28019,MADRID,CARABANCHEL,OPAÑEL,G88274576,2022-01-24T00:00:00Z,619507696,info@labbrut.es,labbrut.es,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,,,,17,
e951ccd95572a67138f4572c1c7d7ee8,ASSOCIATION,ASOCIACION INNICIA I+D SOCIAL Y COLABORATIVO,"CALLE SERRANO ANGUITA, 13",unknown,28004,MADRID,CENTRO,JUSTICIA,G87710059,2022-01-24T00:00:00Z,676532208,MYRIAM@INNICIA.ORG,https://innicia.org/,OTRAS DE ACCIÓN SOCIAL,ESTATAL,,,,8,
a19883fca95d0e5ec7ee6c94c6c32028,ASSOCIATION,ARTE OCULTO INVESTIGACION Y DESARROLLO,"CALLE NICOLAS USERA, 27",unknown,28026,MADRID,USERA,ALMENDRALES,G86672193,2022-01-24T00:00:00Z,639557571,INFO@ARTEOCULTOMADRID.COM,WWW.ESPACIOOCULTOMADRID.ORG,CULTURALES Y CASAS REGIONALES,ESTATAL,,,,3,
8430b32b5bac908e765df8813d4405c5,ASSOCIATION,IMAGINEINDIA MADRID INDIAN FILM FESTIVAL,"CALLE JESUS Y MARIA, 22",BAJO,28012,MADRID,CENTRO,EMBAJADORES,G85229623,2022-01-24T00:00:00Z,643440384,qazi_abdur@yahoo.es,www.imagineindia.net,CULTURALES Y CASAS REGIONALES,ESTATAL,,,,3,
7d97667a3e056acab9aaf653807b4a03,ASSOCIATION,ASOCIACION CULTURAL CREO COMUN: FACILITANDO EL CAMBIO,"AVENIDA RAMON Y CAJAL, 87",4º A,28016,MADRID,CHAMARTIN,HISPANOAMERICA,G87904959,2022-01-24T00:00:00Z,671231463,info@creocomun.org,www.creocomun.org,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,,,,7,
a76da37101dffabe00e5d636c01719b6,ASSOCIATION,ASOCIACION DE COMPAÑIAS Y EMPRESAS DE DANZA – EMPRENDO DANZA,"CALLE ABDON TERRADAS, 4",unknown,28015,MADRID,CHAMBERI,GAZTAMBIDE,G84624618,2022-01-24T00:00:00Z,606442304,info@emprendodanza.com,www.emprendodanza.com,CULTURALES Y CASAS REGIONALES,ESTATAL,,,,102,
75806e8a1c04cad241934a374c1359c0,ASSOCIATION,ASOCIACION HUCHA HUERTO URBANO,"CALLE FUENCARRAL, 131",PISO 5º. PUERTA IZQUIERDA,28010,MADRID,CHAMBERI,TRAFALGAR,G16763567,2022-01-24T00:00:00Z,661941094,fernandosaenzhernandez@gmail.com,unknown,MEDIOAMBIENTALES Y ECOLOGISTAS,COMUNIDAD DE MADRID,,,,5,
8133415ea4647b6345849fb38311cf32,ASSOCIATION,ASOCIACION CULTURAL REVIRADIO VICALVARO,"CALLE LOS CAVILAS, 4",unknown,28052,MADRID,VICALVARO,CASCO H.VICALVARO,G88515754,2022-01-24T00:00:00Z,620912972,info@reviradio.es,unknown,CULTURALES Y CASAS REGIONALES,ESTATAL,,,,76,
9529fbba677729d3206b3b9073d1e9ca,ASSOCIATION,CLUB DEPORTIVO ELEMENTAL MAJALASNA,"CALLE TENERIFE, 38",PLANTA 3ª. PUERTA D,28039,MADRID,TETUAN,BELLAS VISTAS,G86437977,2022-01-24T00:00:00Z,644970061,clubmajalasna@gmail.com,unknown,DEPORTIVAS,COMUNIDAD DE MADRID,,,,100,
8d6a06b2f1208b59454a9a749928b0c0,ASSOCIATION,CLUB DEPORTIVO ELEMENTAL MADRID SUS50,"CALLE NICOLAS MARIA URGOITI, 3",unknown,28035,MADRID,FUENCARRAL-EL PARDO,PEÑA GRANDE,G87193397,2022-01-25T00:00:00Z,913737037,jose.ignacio.condes@gmail.com,unknown,DEPORTIVAS,COMUNIDAD DE MADRID,,,,72,
5487e79fa0ccd0b79e5d4a4c8ced005d,ASSOCIATION,CLUB DEPORTIVO ELEMENTAL BALONCESTO FUENCARRAL BALLERS,"AVENIDA MONFORTE DE LEMOS, 125",PLANTA 2ª. PUERTA 3,28029,MADRID,FUENCARRAL-EL PARDO,EL PILAR,G05308739,2022-01-25T00:00:00Z,686655717,baloncestofuencarral@gmail.com,unknown,DEPORTIVAS,COMUNIDAD DE MADRID,,,,28,
9565f1cd832c9675c76672081c819342,ASSOCIATION,INTOCATBLES GATOPOLIS,"AVENIDA MORATALAZ, 40",TR. CHAPA 74,28030,MADRID,MORATALAZ,FONTARRON,G67873083,2022-01-25T00:00:00Z,610929422,INTOCATBLES@GMAIL.COM,unknown,DE DEFENSA DE LOS ANIMALES,ESTATAL,,,,3,
90525e70b7842930586545c6f1c9310c,ASSOCIATION,"ASOCIACION DE MUJERES ""LIBRES Y COMBATIVAS"" DE LATINA-CENTRO","RONDA SEGOVIA, 22",PLANTA 1ª. PUERTA F,28005,MADRID,ARGANZUELA,IMPERIAL,G06833610,2022-01-25T00:00:00Z,656286278,libresycombativasmadrid@gmail.com,unknown,DE MUJERES,COMUNIDAD DE MADRID,,,,157,
3e33b970f21d2fc65096871ea0d2c6e4,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS DEL CEIP NURIA ESPERT,"CALLE MARIA REICHE, 34",unknown,28055,MADRID,HORTALEZA,VALDEFUENTES,G88447875,2022-01-25T00:00:00Z,633244621,ampaceipnuriaespert@gmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,COMUNIDAD DE MADRID,,,,252,
385822e359afa26d52b5b286226f2cea,ASSOCIATION,CRECIENDO PERU,"CALLE MARZO, 62",1ª PLANTA,28022,MADRID,SAN BLAS-CANILLEJAS,REJAS,G06833867,2022-01-25T00:00:00Z,641246436,creciendoperu@hotmail.com,unknown,INFANTILES,ESTATAL,,,,64,
