id,type,name,address,latitude,longitude,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,website,category,geographical_scope,num_affiliates,assoc_affiliated,belongs_to_id1,belongs_to_id2,belongs_to_id3,belongs_to_id4
d5ff135377d39f1de7372c95c74dd962,Foundation,"Fundacion Your Own Water (tu Propia Agua),","Calle Velazquez,25",40.424164,-3.684628899999999,6º A,28001,Madrid,Salamanca,Recoletos,G87697553,2021-11-23T00:00:00Z,654963812,prieres@gmail.com,,Para La Cooperación Al Desarrollo,Estatal,8,, ,,,
015e31933548461020e2ba448e85995e,Foundation,Fundacion Nantik Lum,"Paseo Castellana,89",40.4496248,-3.6919802,Bajo,28046,Madrid,Tetuan,Cuatro Caminos,G83662098,2021-11-30T00:00:00Z,917374827,patriciaalguero@nantiklum.org,http://www.nantiklum.org,Otras De Acción Social,Estatal,7,, ,,,
3cc578f087ea520aefaaf92c802c1a34,Foundation,Fundacion Kyrios De Apoyo Personal,"Calle Laurel,21",40.4028764,-3.704466,1º B,28005,Madrid,Arganzuela,Acacias,G85846145,2021-02-12T00:00:00Z,914574694,aliciajm@ftkyrios.org,http://www.ftkyrios.org,De Personas Con Discapacidad,Estatal,6,, ,,,
ca4b33532855080dfa79cf8a925d146d,Foundation,Fundacion Psicologia Sin Fronteras,"Cuesta San Vicente,4",40.4217363,-3.713807,Planta 6ª,28008,Madrid,Moncloa-Aravaca,Arguelles,G86887411,2022-11-01T00:00:00Z,600425769,psf@psicologossinfronteras.net,,De Salud Y Apoyo Mutuo,Estatal,3,, ,,,
4b04b0dcd2ade339a3d7ce13252a29d4,Foundation,Fundacion Educativa Agora,"Calle Marques De Portugalete,17",40.4467656,-3.6454729,,28027,Madrid,Ciudad Lineal,San Pascual,G87934782,2022-01-24T00:00:00Z,619762602,contacto@fundagora.org,http://www.fundagora.com,De Estudiantes /alumnado,Comunidad De Madrid,5,, ,,,
ab2481c9f93d0ed3033a3281d865ccb2,Foundation,Fundacion Aspen Institute España,"Calle Princesa,18",40.4267414,-3.7124525,Bajo Izq,28008,Madrid,Centro,Universidad,G86104965,2022-01-24T00:00:00Z,684280445,diego.herrero@aspeninstitute.es,https://aspeninstitute.es/,Otras De Acción Social,Estatal,13,, ,,,
f3a3a63a79eb1831b0a2776bfd20d838,Foundation,Fundacion Hay Salida,"Calle Enrique Larreta,7",40.4675506,-3.686626,Entreplanta A,28036,Madrid,Chamartin,Castilla,G85913358,2022-01-24T00:00:00Z,912504875,info@fundacionhaysalida.com,https://www.fundacionhaysalida.com,De Salud Y Apoyo Mutuo,Comunidad De Madrid,9,, ,,,
06f2e099b4f87109d52e15d7c05f0084,Foundation,Fundacion Psico-ballet Maite Leon,"Calle Vizconde De Los Asilos,5",40.4406732,-3.638266999999999,,28027,Madrid,Ciudad Lineal,Quintana,G78392941,2022-03-15T00:00:00Z,917422320,psicoballet@psicoballetmaiteleon.org,http://www.psicoballetmaiteleon.org,Culturales Y Casas Regionales,Estatal,7,, ,,,
b2b7c555125ecacf4bb7678d9dc39a21,Foundation,Fundacion Acompañando Procesos,"Calle Principe De Vergara,122",40.4411734,-3.6785117,5º B,28002,Madrid,Chamartin,Prosperidad,G02731156,2022-03-29T00:00:00Z,661584994,acomprocesos@gmail.com,,Familias,Estatal,4,, ,,,
ab24cd2b811ee48a416fc7a833d736a9,Foundation,Fundacion Padre Garralda-horizontes Abiertos,"Calle Padre Rubio,76",40.4721616,-3.6966202,Bajo,28029,Madrid,Tetuan,Almenara,G83618850,2022-04-26T00:00:00Z,918317533,cfavieres@horizontesabiertos.org,http://www.horizontesabiertos.org,Otras De Acción Social,Estatal,10,, ,,,
a5ff5d4b0a0d7b3e4d64147037d8c344,Foundation,Fundacion Ibn Battuta,"Calle Puerto Del Milagro,6",40.3845541,-3.6578536,,28018,Madrid,Puente De Vallecas,Palomeras Bajas,G66052960,2022-04-26T00:00:00Z,914682859,aallaouzi@fundacionibnbattuta.org,http://www.fundacionibnbattuta.org,De Inmigrantes,Estatal,8,, ,,,
de3c1a733c9c51de130bc7ae775fd930,Foundation,"Radio Ecca, Fundacion Canaria","Calle Geranios,30",40.4720449,-3.693426799999999,,28029,Madrid,Tetuan,Almenara,G35103431,2022-10-05T00:00:00Z,915931165,s.bueno@radioecca.org,http://www.radioecca.org,Otras De Acción Social,Comunidad De Madrid,15,, ,,,
7dc3338d429a3114842ca29dbbfccfef,Foundation,Fundacion Railes,"Avenida Rafael Alberti,4",40.3915276,-3.6383461,,28038,Madrid,Puente De Vallecas,Palomeras Sureste,G67887000,2022-10-05T00:00:00Z,913807370,direccion.general@fundacionrailes.org,,De Personas Con Discapacidad,Comunidad De Madrid,10,, ,,,
5bf8aaef51c6e0d363cbe554acaf3f20,Foundation,Fundacion Segunda Parte,"Plaza Puerto De La Cruz,3",40.4784279,-3.7157047,Bajo 2,28029,Madrid,Fuencarral-El Pardo,El Pilar,G06764062,2022-05-25T00:00:00Z,625325109,juanjo.gh@fundacionsegundaparte.org,https://fundacionsegundaparte.org/,Deportivas,Estatal,8,, ,,,
0314c9b108b8c39f1cf878ed93fdd5ae,Foundation,Fundacion San Ezequiel Moreno,"Calle German Perez Carrasco,85",40.4380941,-3.6398711,,28027,Madrid,Ciudad Lineal,Quintana,G50884907,2022-10-06T00:00:00Z,622259179,infomadrid@fundacionsanezequiel.org,,Otras De Acción Social,Estatal,8,, ,,,
a6a767bbb2e3513233f942e0ff24272c,Foundation,Fundacion La Salle San Jose,"Calle La Salle,8",40.4661392,-3.7809325,,28023,Madrid,Moncloa-Aravaca,Valdemarin,G80442452,2022-06-13T00:00:00Z,676121523,comunicacion@lasallesanjoseobrasocial.es,,Otras De Acción Social,Comunidad De Madrid,3,, ,,,
6734fa703f6633ab896eecbdfad8953a,Foundation,Fundacion M.Trinidad Carreras,"Calle Bueso Pineda,21",40.4535772,-3.6564115,,28043,Madrid,Ciudad Lineal,San Juan Bautista,G86199221,2022-06-13T00:00:00Z,682927615,bdiaz@fundacionmtrinidadcarreras.org,http://www.fundacionmtrinidadcarreras.org,Para La Cooperación Al Desarrollo,Estatal,6,, ,,,
440924c5948e05070663f88e69e8242b,Foundation,Fundacion Hospitalaria De La Orden De Malta En España,"Calle Flora,3",40.4182682,-3.7081616,Bajo,28013,Madrid,Centro,Sol,G78135498,2022-05-07T00:00:00Z,691817987,gerente@ordendemalta.es,,De Derechos Humanos,Estatal,6,, ,,,
0777acff7c9ab34562699e4e1d05affb,Foundation,Save The Children,"Calle Doctor Esquerdo,138",40.40550630000001,-3.6713078,,28007,Madrid,Retiro,Pacifico,G79362497,2022-05-07T00:00:00Z,667933764,accion.social@savethechildren.org,,Infantiles,Estatal,14,, ,,,
8b5c8441a8ff8e151b191c53c1842a38,Foundation,Mensajeros De La Paz,"Calle Ribera De Curtidores,2",40.4094639,-3.707531699999999,,28005,Madrid,Centro,Embajadores,G82040684,2022-05-07T00:00:00Z,913645112,nieves@mensajerosdelapaz.org,,Familias,Estatal,10,, ,,,
26ff6f4ca1cfca4861eb91876f706746,Foundation,Fundacion Esperanza Y Alegria,"Calle Zurbaran,30",40.4293578,-3.6903113,Bajo E,28010,Madrid,Chamberi,Almagro,G83014233,2022-07-19T00:00:00Z,913106962,administracion@fundacionesperanzayalegria.org,http://www.fundacionesperanzayalegria.org,Para La Cooperación Al Desarrollo,Estatal,6,, ,,,
bba6bca05fecde04c682328e44b974b7,Foundation,Fundacion Social District,"Calle Alameda,22",40.4107962,-3.6939125,,28014,Madrid,Centro,Cortes,G99443871,2022-07-18T00:00:00Z,666552050,proyectos@musicosporlasalud.org,https://musicosporlasalud.org/,Otras De Acción Social,Estatal,5,, ,,,
b837305e43f7e535a1506fc263eee3ed,Foundation,Fundacion Mariana Allsopp,"Calle Garcia De Paredes,21",40.4369512,-3.7007391,Portal A,28010,Madrid,Chamberi,Trafalgar,G87835351,2022-07-18T00:00:00Z,600698527,direccion@fundacionmarianaallsopp.org,http://www.fundacionmarianaallsopp.org,De Mujeres,Estatal,5,, ,,,
861578d797aeb0634f77aff3f488cca2,Foundation,Fundacion Soysol,"Calle Lagunas De Neila,10",40.3524493,-3.7075843,2º E,28041,Madrid,Villaverde,Villaverde Alto C.H.,G42937482,2022-03-08T00:00:00Z,636926941,pnovoa@fundacionsoysol.org,http://www.fundacionsoysol.org,Medioambientales Y Ecologistas,Estatal,3,, ,,,
65ae450c5536606c266f49f1c08321f2,Foundation,Fundacion Canis Majoris,"Calle Barbara De Braganza,10",40.4233502,-3.6927134,1º Izq,28004,Madrid,Centro,Justicia,G86214749,2022-05-08T00:00:00Z,609109351,ceo@fcmajoris.es,http://www.canismajoris.es,Otras De Acción Social,Estatal,6,, ,,,
